order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,payment_method,order_status
O02716,C0149,P073,2023-01-22 22:42:38,2,2361.13,4722.26,微信,已完成
O02716,C0149,P052,2023-01-22 22:42:38,1,798.19,798.19,微信,已完成
O02716,C0149,P061,2023-01-22 22:42:38,3,4019.98,12059.94,支付宝,已完成
O02717,C0248,P067,2024-08-22 22:34:37,1,2803.18,2803.18,支付宝,已完成
O02718,C0359,P069,2024-04-06 19:09:46,3,406.24,1218.72,微信,已取消
O02718,C0359,P097,2024-04-06 19:09:46,3,3356.95,10070.85,支付宝,已完成
O02718,C0359,P081,2024-04-06 19:09:46,1,3259.23,3259.23,微信,已完成
O02719,C0280,P094,2024-12-05 22:00:58,1,4357.31,4357.31,支付宝,已完成
O02719,C0280,P052,2024-12-05 22:00:58,2,798.19,1596.38,支付宝,已完成
O02719,C0280,P071,2024-12-05 22:00:58,1,4097.13,4097.13,支付宝,已完成
O02719,C0280,P013,2024-12-05 22:00:58,2,2099.78,4199.56,银行卡,已完成
O02719,C0280,P011,2024-12-05 22:00:58,2,4817.34,9634.68,花呗,已完成
O02720,C0139,P014,2024-02-06 13:02:56,1,3656.8,3656.8,花呗,已完成
O02720,C0139,P042,2024-02-06 13:02:56,3,2325.02,6975.06,微信,已完成
O02720,C0139,P024,2024-02-06 13:02:56,2,347.67,695.34,银行卡,已完成
O02720,C0139,P081,2024-02-06 13:02:56,2,3259.23,6518.46,微信,已取消
O02721,C0485,P055,2024-02-29 00:35:36,3,1391.75,4175.25,支付宝,已完成
O02721,C0485,P085,2024-02-29 00:35:36,3,3384.13,10152.39,微信,已完成
O02721,C0485,P080,2024-02-29 00:35:36,1,2257.25,2257.25,微信,已完成
O02722,C0358,P090,2023-11-04 10:45:38,3,3473.81,10421.43,花呗,已完成
O02722,C0358,P071,2023-11-04 10:45:38,2,4097.13,8194.26,支付宝,已完成
O02722,C0358,P040,2023-11-04 10:45:38,3,4925.1,14775.3,花呗,已完成
O02722,C0358,P049,2023-11-04 10:45:38,3,2892.19,8676.57,花呗,已完成
O02722,C0358,P040,2023-11-04 10:45:38,3,4925.1,14775.3,微信,已完成
O02723,C0457,P044,2023-09-12 05:48:37,3,536.31,1608.93,支付宝,已完成
O02724,C0134,P085,2024-09-16 03:48:13,1,3384.13,3384.13,微信,已完成
O02724,C0134,P015,2024-09-16 03:48:13,1,1290.09,1290.09,银行卡,已完成
O02724,C0134,P079,2024-09-16 03:48:13,1,718.44,718.44,银行卡,已完成
O02725,C0370,P024,2024-06-11 19:13:39,1,347.67,347.67,微信,已完成
O02725,C0370,P088,2024-06-11 19:13:39,2,1143.63,2287.26,银行卡,已完成
O02725,C0370,P047,2024-06-11 19:13:39,1,1026.79,1026.79,支付宝,已完成
O02725,C0370,P090,2024-06-11 19:13:39,2,3473.81,6947.62,支付宝,已完成
O02725,C0370,P089,2024-06-11 19:13:39,1,1403.59,1403.59,支付宝,已完成
O02726,C0180,P061,2023-02-24 16:02:47,1,4019.98,4019.98,花呗,已完成
O02727,C0217,P077,2023-06-26 08:52:37,3,3562.95,10688.85,银行卡,已完成
O02728,C0386,P051,2024-09-19 04:57:49,1,4576.3,4576.3,银行卡,已完成
O02728,C0386,P054,2024-09-19 04:57:49,2,4287.32,8574.64,微信,退款中
O02728,C0386,P032,2024-09-19 04:57:49,2,4033.95,8067.9,支付宝,已取消
O02728,C0386,P091,2024-09-19 04:57:49,3,1533.5,4600.5,微信,已完成
O02728,C0386,P017,2024-09-19 04:57:49,1,2325.02,2325.02,支付宝,已完成
O02729,C0264,P042,2023-07-21 20:59:12,2,2325.02,4650.04,微信,退款中
O02729,C0264,P077,2023-07-21 20:59:12,1,3562.95,3562.95,花呗,退款中
O02729,C0264,P049,2023-07-21 20:59:12,2,2892.19,5784.38,支付宝,退款中
O02729,C0264,P001,2023-07-21 20:59:12,1,1315.91,1315.91,微信,已取消
O02729,C0264,P004,2023-07-21 20:59:12,3,2254.2,6762.6,支付宝,已完成
O02730,C0336,P018,2023-08-22 21:31:17,2,3046.55,6093.1,花呗,已取消
O02730,C0336,P068,2023-08-22 21:31:17,3,3599.57,10798.71,微信,已完成
O02730,C0336,P033,2023-08-22 21:31:17,1,269.26,269.26,支付宝,已完成
O02730,C0336,P007,2023-08-22 21:31:17,2,4533.12,9066.24,微信,已完成
O02730,C0336,P049,2023-08-22 21:31:17,2,2892.19,5784.38,支付宝,已完成
O02731,C0350,P095,2024-09-02 03:06:02,3,3944.35,11833.05,微信,已完成
O02731,C0350,P079,2024-09-02 03:06:02,2,718.44,1436.88,微信,已完成
O02731,C0350,P056,2024-09-02 03:06:02,2,712.15,1424.3,微信,已完成
O02732,C0211,P056,2023-09-11 21:22:55,2,712.15,1424.3,微信,已完成
O02733,C0083,P040,2024-09-29 01:28:31,2,4925.1,9850.2,微信,已完成
O02734,C0217,P097,2024-01-16 14:48:29,2,3356.95,6713.9,银行卡,已完成
O02734,C0217,P044,2024-01-16 14:48:29,3,536.31,1608.93,支付宝,已完成
O02734,C0217,P004,2024-01-16 14:48:29,3,2254.2,6762.6,支付宝,已完成
O02735,C0231,P041,2024-08-19 12:39:29,1,145.57,145.57,支付宝,已完成
O02735,C0231,P025,2024-08-19 12:39:29,3,2722.26,8166.78,支付宝,已完成
O02735,C0231,P078,2024-08-19 12:39:29,1,512.18,512.18,支付宝,已完成
O02736,C0218,P048,2023-07-08 08:50:15,2,1442.82,2885.64,花呗,已完成
O02736,C0218,P052,2023-07-08 08:50:15,2,798.19,1596.38,银行卡,已完成
O02737,C0402,P082,2024-10-25 13:05:12,1,1768.35,1768.35,花呗,已完成
O02737,C0402,P099,2024-10-25 13:05:12,2,2307.19,4614.38,支付宝,已完成
O02738,C0173,P014,2023-02-12 02:13:10,2,3656.8,7313.6,微信,已完成
O02738,C0173,P081,2023-02-12 02:13:10,2,3259.23,6518.46,支付宝,已取消
O02738,C0173,P078,2023-02-12 02:13:10,3,512.18,1536.54,花呗,已完成
O02739,C0178,P007,2024-12-19 17:49:01,1,4533.12,4533.12,花呗,已完成
O02739,C0178,P089,2024-12-19 17:49:01,3,1403.59,4210.77,支付宝,已完成
O02740,C0218,P024,2024-10-26 13:04:59,1,347.67,347.67,支付宝,已完成
O02740,C0218,P023,2024-10-26 13:04:59,1,4302.1,4302.1,支付宝,已完成
O02741,C0151,P058,2024-08-14 21:23:28,2,3274.92,6549.84,银行卡,已取消
O02741,C0151,P062,2024-08-14 21:23:28,3,4835.96,14507.88,微信,已取消
O02742,C0337,P052,2023-08-30 06:18:24,1,798.19,798.19,微信,已取消
O02742,C0337,P098,2023-08-30 06:18:24,2,563.84,1127.68,微信,已完成
O02742,C0337,P079,2023-08-30 06:18:24,1,718.44,718.44,花呗,已完成
O02742,C0337,P050,2023-08-30 06:18:24,1,3991.59,3991.59,微信,已完成
O02743,C0054,P036,2023-05-18 09:14:09,3,3786.19,11358.57,微信,退款中
O02744,C0052,P065,2023-10-17 08:04:33,2,4410.82,8821.64,支付宝,已取消
O02745,C0274,P050,2024-05-11 15:36:47,1,3991.59,3991.59,支付宝,已完成
O02745,C0274,P001,2024-05-11 15:36:47,3,1315.91,3947.73,支付宝,已完成
O02745,C0274,P002,2024-05-11 15:36:47,1,4532.21,4532.21,支付宝,已完成
O02745,C0274,P061,2024-05-11 15:36:47,3,4019.98,12059.94,支付宝,已完成
O02745,C0274,P067,2024-05-11 15:36:47,2,2803.18,5606.36,银行卡,已完成
O02746,C0247,P017,2024-03-10 01:20:04,1,2325.02,2325.02,支付宝,已完成
O02746,C0247,P011,2024-03-10 01:20:04,1,4817.34,4817.34,微信,已完成
O02746,C0247,P074,2024-03-10 01:20:04,3,2301.73,6905.19,支付宝,已完成
O02746,C0247,P046,2024-03-10 01:20:04,2,3880.3,7760.6,微信,已完成
O02747,C0477,P035,2024-12-24 02:49:30,2,831.88,1663.76,银行卡,已完成
O02748,C0070,P034,2024-09-07 13:47:55,1,1014.81,1014.81,微信,已完成
O02748,C0070,P082,2024-09-07 13:47:55,2,1768.35,3536.7,微信,已完成
O02748,C0070,P010,2024-09-07 13:47:55,1,118.9,118.9,微信,已完成
O02748,C0070,P094,2024-09-07 13:47:55,1,4357.31,4357.31,微信,已完成
O02749,C0471,P027,2023-02-11 12:46:32,3,837.21,2511.63,支付宝,已完成
O02749,C0471,P033,2023-02-11 12:46:32,1,269.26,269.26,支付宝,已完成
O02750,C0377,P030,2023-09-23 18:08:39,2,3258.36,6516.72,银行卡,已完成
O02750,C0377,P045,2023-09-23 18:08:39,3,4112.29,12336.87,微信,已完成
O02750,C0377,P076,2023-09-23 18:08:39,3,1682.69,5048.07,支付宝,已完成
O02750,C0377,P050,2023-09-23 18:08:39,3,3991.59,11974.77,银行卡,已完成
O02751,C0025,P045,2024-03-06 09:18:53,3,4112.29,12336.87,支付宝,已取消
O02751,C0025,P022,2024-03-06 09:18:53,2,2621.72,5243.44,花呗,已完成
O02751,C0025,P034,2024-03-06 09:18:53,3,1014.81,3044.43,微信,已完成
O02751,C0025,P023,2024-03-06 09:18:53,2,4302.1,8604.2,微信,退款中
O02752,C0066,P072,2024-06-05 18:18:40,3,3554.11,10662.33,支付宝,已完成
O02753,C0385,P042,2024-01-27 01:13:29,2,2325.02,4650.04,微信,已取消
O02753,C0385,P047,2024-01-27 01:13:29,2,1026.79,2053.58,银行卡,退款中
O02754,C0025,P055,2024-06-08 22:12:34,2,1391.75,2783.5,微信,已完成
O02755,C0157,P084,2023-08-10 12:38:34,2,3174.37,6348.74,微信,已完成
O02755,C0157,P044,2023-08-10 12:38:34,3,536.31,1608.93,支付宝,已完成
O02755,C0157,P019,2023-08-10 12:38:34,1,579.34,579.34,花呗,已完成
O02756,C0433,P018,2023-03-28 12:42:53,1,3046.55,3046.55,支付宝,已完成
O02757,C0079,P099,2023-08-10 17:28:16,3,2307.19,6921.57,微信,退款中
O02757,C0079,P079,2023-08-10 17:28:16,3,718.44,2155.32,支付宝,已完成
O02757,C0079,P094,2023-08-10 17:28:16,2,4357.31,8714.62,微信,已完成
O02757,C0079,P088,2023-08-10 17:28:16,3,1143.63,3430.89,支付宝,已完成
O02758,C0376,P057,2023-12-17 02:35:28,2,929.28,1858.56,支付宝,已完成
O02759,C0392,P086,2023-07-08 15:54:48,2,3434.77,6869.54,花呗,已完成
O02759,C0392,P083,2023-07-08 15:54:48,3,2361.72,7085.16,微信,已取消
O02760,C0348,P022,2024-01-16 00:56:14,1,2621.72,2621.72,微信,已完成
O02760,C0348,P025,2024-01-16 00:56:14,3,2722.26,8166.78,微信,已完成
O02761,C0276,P022,2024-06-16 02:52:21,1,2621.72,2621.72,银行卡,已完成
O02761,C0276,P061,2024-06-16 02:52:21,2,4019.98,8039.96,银行卡,已完成
O02761,C0276,P092,2024-06-16 02:52:21,1,175.61,175.61,支付宝,已取消
O02761,C0276,P084,2024-06-16 02:52:21,3,3174.37,9523.11,微信,已取消
O02762,C0032,P050,2024-04-16 06:27:47,1,3991.59,3991.59,支付宝,已完成
O02763,C0424,P043,2023-07-18 00:14:17,3,2698.12,8094.36,花呗,已完成
O02764,C0326,P050,2023-01-26 18:53:43,3,3991.59,11974.77,花呗,退款中
O02764,C0326,P030,2023-01-26 18:53:43,2,3258.36,6516.72,银行卡,已完成
O02765,C0369,P019,2024-01-26 17:22:11,2,579.34,1158.68,微信,已取消
O02765,C0369,P080,2024-01-26 17:22:11,1,2257.25,2257.25,银行卡,已完成
O02765,C0369,P043,2024-01-26 17:22:11,1,2698.12,2698.12,花呗,已完成
O02765,C0369,P040,2024-01-26 17:22:11,1,4925.1,4925.1,花呗,已完成
O02765,C0369,P005,2024-01-26 17:22:11,3,336.18,1008.54,支付宝,已完成
O02766,C0404,P009,2024-02-04 18:44:41,3,1743.24,5229.72,支付宝,已完成
O02767,C0447,P061,2023-12-09 04:17:25,3,4019.98,12059.94,支付宝,退款中
O02767,C0447,P037,2023-12-09 04:17:25,3,1032.36,3097.08,支付宝,已完成
O02767,C0447,P009,2023-12-09 04:17:25,2,1743.24,3486.48,支付宝,已完成
O02767,C0447,P045,2023-12-09 04:17:25,1,4112.29,4112.29,支付宝,已完成
O02768,C0143,P086,2023-07-17 14:14:05,2,3434.77,6869.54,微信,已完成
O02768,C0143,P034,2023-07-17 14:14:05,2,1014.81,2029.62,支付宝,已完成
O02768,C0143,P055,2023-07-17 14:14:05,1,1391.75,1391.75,支付宝,已完成
O02769,C0423,P069,2023-06-13 07:38:33,2,406.24,812.48,支付宝,已完成
O02769,C0423,P089,2023-06-13 07:38:33,1,1403.59,1403.59,微信,已完成
O02769,C0423,P061,2023-06-13 07:38:33,3,4019.98,12059.94,银行卡,已取消
O02769,C0423,P080,2023-06-13 07:38:33,1,2257.25,2257.25,支付宝,退款中
O02769,C0423,P058,2023-06-13 07:38:33,3,3274.92,9824.76,支付宝,已完成
O02770,C0402,P002,2023-03-25 05:28:45,3,4532.21,13596.63,支付宝,已完成
O02770,C0402,P088,2023-03-25 05:28:45,3,1143.63,3430.89,微信,已完成
O02770,C0402,P097,2023-03-25 05:28:45,3,3356.95,10070.85,银行卡,已完成
O02770,C0402,P086,2023-03-25 05:28:45,2,3434.77,6869.54,支付宝,已完成
O02770,C0402,P031,2023-03-25 05:28:45,3,320.74,962.22,花呗,已完成
O02771,C0306,P069,2023-04-25 05:50:10,2,406.24,812.48,支付宝,已完成
O02772,C0492,P085,2024-02-03 01:32:58,2,3384.13,6768.26,微信,已完成
O02772,C0492,P069,2024-02-03 01:32:58,3,406.24,1218.72,支付宝,已完成
O02772,C0492,P050,2024-02-03 01:32:58,3,3991.59,11974.77,微信,已完成
O02772,C0492,P073,2024-02-03 01:32:58,3,2361.13,7083.39,支付宝,已完成
O02772,C0492,P055,2024-02-03 01:32:58,3,1391.75,4175.25,支付宝,已完成
O02773,C0271,P020,2024-08-26 01:21:14,3,1134.33,3402.99,花呗,已完成
O02773,C0271,P077,2024-08-26 01:21:14,1,3562.95,3562.95,支付宝,已完成
O02773,C0271,P040,2024-08-26 01:21:14,2,4925.1,9850.2,银行卡,已完成
O02773,C0271,P062,2024-08-26 01:21:14,3,4835.96,14507.88,微信,已完成
O02773,C0271,P090,2024-08-26 01:21:14,1,3473.81,3473.81,微信,已完成
O02774,C0429,P036,2023-03-23 06:53:39,2,3786.19,7572.38,花呗,已完成
O02774,C0429,P088,2023-03-23 06:53:39,1,1143.63,1143.63,微信,已完成
O02774,C0429,P033,2023-03-23 06:53:39,2,269.26,538.52,支付宝,已完成
O02774,C0429,P030,2023-03-23 06:53:39,1,3258.36,3258.36,微信,退款中
O02775,C0415,P094,2024-10-31 10:00:32,3,4357.31,13071.93,微信,已完成
O02776,C0277,P033,2024-07-05 20:10:09,1,269.26,269.26,微信,已完成
O02776,C0277,P035,2024-07-05 20:10:09,1,831.88,831.88,支付宝,已完成
O02776,C0277,P027,2024-07-05 20:10:09,3,837.21,2511.63,微信,已完成
O02776,C0277,P084,2024-07-05 20:10:09,1,3174.37,3174.37,支付宝,已完成
O02777,C0304,P067,2023-05-07 09:34:56,1,2803.18,2803.18,微信,已取消
O02777,C0304,P031,2023-05-07 09:34:56,3,320.74,962.22,微信,已完成
O02777,C0304,P014,2023-05-07 09:34:56,1,3656.8,3656.8,支付宝,已完成
O02777,C0304,P015,2023-05-07 09:34:56,3,1290.09,3870.27,微信,已取消
O02778,C0338,P004,2024-01-24 08:06:03,2,2254.2,4508.4,支付宝,已完成
O02778,C0338,P021,2024-01-24 08:06:03,3,4254.57,12763.71,微信,已完成
O02778,C0338,P027,2024-01-24 08:06:03,1,837.21,837.21,微信,已取消
O02778,C0338,P067,2024-01-24 08:06:03,3,2803.18,8409.54,微信,退款中
O02778,C0338,P007,2024-01-24 08:06:03,3,4533.12,13599.36,支付宝,已完成
O02779,C0296,P028,2024-12-18 18:54:07,1,4251.38,4251.38,微信,已完成
O02779,C0296,P019,2024-12-18 18:54:07,1,579.34,579.34,花呗,已完成
O02779,C0296,P006,2024-12-18 18:54:07,1,177.73,177.73,银行卡,已完成
O02779,C0296,P002,2024-12-18 18:54:07,1,4532.21,4532.21,支付宝,已取消
O02779,C0296,P030,2024-12-18 18:54:07,1,3258.36,3258.36,微信,已完成
O02780,C0456,P009,2023-01-13 15:26:01,3,1743.24,5229.72,支付宝,已取消
O02781,C0268,P056,2023-12-25 07:25:31,2,712.15,1424.3,微信,已完成
O02781,C0268,P015,2023-12-25 07:25:31,1,1290.09,1290.09,微信,已完成
O02781,C0268,P004,2023-12-25 07:25:31,3,2254.2,6762.6,微信,已完成
O02781,C0268,P081,2023-12-25 07:25:31,3,3259.23,9777.69,支付宝,已完成
O02782,C0344,P087,2024-12-15 05:39:40,2,882.66,1765.32,微信,已完成
O02782,C0344,P092,2024-12-15 05:39:40,2,175.61,351.22,微信,已完成
O02782,C0344,P016,2024-12-15 05:39:40,1,998.51,998.51,微信,已完成
O02782,C0344,P071,2024-12-15 05:39:40,1,4097.13,4097.13,支付宝,已取消
O02782,C0344,P038,2024-12-15 05:39:40,1,4399.11,4399.11,微信,已完成
O02783,C0191,P012,2024-09-10 22:32:21,2,4684.74,9369.48,支付宝,已完成
O02783,C0191,P008,2024-09-10 22:32:21,3,2666.78,8000.34,银行卡,已完成
O02783,C0191,P031,2024-09-10 22:32:21,3,320.74,962.22,支付宝,已完成
O02783,C0191,P038,2024-09-10 22:32:21,2,4399.11,8798.22,微信,已完成
O02784,C0333,P011,2024-05-12 23:57:48,3,4817.34,14452.02,银行卡,已完成
O02784,C0333,P066,2024-05-12 23:57:48,1,819.54,819.54,微信,已完成
O02785,C0403,P054,2023-08-03 15:47:26,3,4287.32,12861.96,支付宝,已完成
O02785,C0403,P083,2023-08-03 15:47:26,1,2361.72,2361.72,银行卡,已完成
O02785,C0403,P025,2023-08-03 15:47:26,2,2722.26,5444.52,银行卡,已完成
O02785,C0403,P040,2023-08-03 15:47:26,2,4925.1,9850.2,支付宝,已完成
O02786,C0444,P087,2023-09-03 17:58:42,1,882.66,882.66,支付宝,已完成
O02786,C0444,P005,2023-09-03 17:58:42,1,336.18,336.18,支付宝,已完成
O02786,C0444,P026,2023-09-03 17:58:42,3,2296.92,6890.76,支付宝,已完成
O02786,C0444,P099,2023-09-03 17:58:42,1,2307.19,2307.19,银行卡,已完成
O02786,C0444,P059,2023-09-03 17:58:42,2,2207.21,4414.42,微信,已完成
O02787,C0469,P048,2023-01-03 17:23:58,2,1442.82,2885.64,支付宝,已完成
O02787,C0469,P043,2023-01-03 17:23:58,3,2698.12,8094.36,银行卡,已完成
O02788,C0302,P010,2023-12-06 20:14:28,2,118.9,237.8,支付宝,已完成
O02788,C0302,P003,2023-12-06 20:14:28,3,1367.03,4101.09,支付宝,已完成
O02788,C0302,P006,2023-12-06 20:14:28,2,177.73,355.46,支付宝,已完成
O02788,C0302,P056,2023-12-06 20:14:28,3,712.15,2136.45,微信,已完成
O02789,C0200,P012,2023-07-28 16:25:09,1,4684.74,4684.74,支付宝,已取消
O02789,C0200,P002,2023-07-28 16:25:09,3,4532.21,13596.63,微信,已取消
O02789,C0200,P051,2023-07-28 16:25:09,2,4576.3,9152.6,支付宝,已完成
O02789,C0200,P039,2023-07-28 16:25:09,1,1201.59,1201.59,支付宝,已完成
O02790,C0363,P029,2024-06-30 20:59:45,2,2316.85,4633.7,支付宝,已完成
O02791,C0001,P042,2024-02-25 17:09:34,1,2325.02,2325.02,花呗,已完成
O02791,C0001,P052,2024-02-25 17:09:34,3,798.19,2394.57,花呗,已完成
O02791,C0001,P076,2024-02-25 17:09:34,2,1682.69,3365.38,支付宝,已完成
O02791,C0001,P099,2024-02-25 17:09:34,3,2307.19,6921.57,微信,已完成
O02792,C0241,P079,2024-02-11 01:33:47,1,718.44,718.44,花呗,已完成
O02793,C0189,P025,2024-08-13 11:19:08,2,2722.26,5444.52,微信,已完成
O02793,C0189,P054,2024-08-13 11:19:08,3,4287.32,12861.96,支付宝,已完成
O02793,C0189,P026,2024-08-13 11:19:08,2,2296.92,4593.84,微信,已完成
O02793,C0189,P071,2024-08-13 11:19:08,1,4097.13,4097.13,支付宝,已完成
O02793,C0189,P049,2024-08-13 11:19:08,3,2892.19,8676.57,微信,已完成
O02794,C0372,P080,2024-03-14 12:56:19,2,2257.25,4514.5,支付宝,已完成
O02794,C0372,P021,2024-03-14 12:56:19,2,4254.57,8509.14,花呗,已取消
O02794,C0372,P078,2024-03-14 12:56:19,2,512.18,1024.36,微信,退款中
O02794,C0372,P002,2024-03-14 12:56:19,3,4532.21,13596.63,微信,已完成
O02794,C0372,P030,2024-03-14 12:56:19,3,3258.36,9775.08,支付宝,已取消
O02795,C0222,P067,2024-03-07 09:47:38,3,2803.18,8409.54,微信,已完成
O02795,C0222,P073,2024-03-07 09:47:38,1,2361.13,2361.13,银行卡,已完成
O02795,C0222,P061,2024-03-07 09:47:38,3,4019.98,12059.94,支付宝,已完成
O02795,C0222,P088,2024-03-07 09:47:38,3,1143.63,3430.89,支付宝,已完成
O02795,C0222,P083,2024-03-07 09:47:38,2,2361.72,4723.44,微信,已完成
O02796,C0401,P047,2023-02-26 10:15:14,1,1026.79,1026.79,支付宝,已完成
O02796,C0401,P048,2023-02-26 10:15:14,3,1442.82,4328.46,支付宝,已完成
O02796,C0401,P055,2023-02-26 10:15:14,1,1391.75,1391.75,微信,已完成
O02796,C0401,P047,2023-02-26 10:15:14,2,1026.79,2053.58,花呗,已完成
O02796,C0401,P010,2023-02-26 10:15:14,3,118.9,356.7,支付宝,已取消
O02797,C0233,P089,2023-01-19 03:42:57,3,1403.59,4210.77,微信,已完成
O02797,C0233,P031,2023-01-19 03:42:57,1,320.74,320.74,支付宝,已完成
O02797,C0233,P003,2023-01-19 03:42:57,1,1367.03,1367.03,花呗,已完成
O02797,C0233,P017,2023-01-19 03:42:57,2,2325.02,4650.04,支付宝,已取消
O02798,C0452,P081,2023-12-20 01:27:56,3,3259.23,9777.69,银行卡,已完成
O02798,C0452,P074,2023-12-20 01:27:56,3,2301.73,6905.19,支付宝,已完成
O02798,C0452,P024,2023-12-20 01:27:56,2,347.67,695.34,支付宝,已完成
O02799,C0008,P071,2023-03-03 02:18:56,1,4097.13,4097.13,微信,已完成
O02799,C0008,P098,2023-03-03 02:18:56,3,563.84,1691.52,微信,已完成
O02799,C0008,P048,2023-03-03 02:18:56,1,1442.82,1442.82,支付宝,已完成
O02800,C0482,P060,2024-08-31 22:10:06,2,426.49,852.98,花呗,已完成
O02801,C0172,P016,2023-09-02 03:59:38,2,998.51,1997.02,微信,已完成
O02801,C0172,P063,2023-09-02 03:59:38,2,4920.71,9841.42,微信,已完成
O02801,C0172,P038,2023-09-02 03:59:38,3,4399.11,13197.33,支付宝,已完成
O02801,C0172,P012,2023-09-02 03:59:38,3,4684.74,14054.22,花呗,已完成
O02801,C0172,P096,2023-09-02 03:59:38,1,1308.83,1308.83,微信,已完成
O02802,C0250,P078,2023-10-27 02:43:13,1,512.18,512.18,微信,已完成
O02802,C0250,P010,2023-10-27 02:43:13,1,118.9,118.9,支付宝,已完成
O02802,C0250,P070,2023-10-27 02:43:13,3,945.19,2835.57,支付宝,已完成
O02803,C0409,P036,2023-04-23 08:32:07,1,3786.19,3786.19,微信,已完成
O02803,C0409,P078,2023-04-23 08:32:07,3,512.18,1536.54,支付宝,已完成
O02803,C0409,P076,2023-04-23 08:32:07,2,1682.69,3365.38,支付宝,退款中
O02803,C0409,P018,2023-04-23 08:32:07,2,3046.55,6093.1,银行卡,已完成
O02803,C0409,P035,2023-04-23 08:32:07,1,831.88,831.88,花呗,已完成
O02804,C0084,P062,2024-04-13 11:41:24,2,4835.96,9671.92,花呗,已完成
O02804,C0084,P066,2024-04-13 11:41:24,3,819.54,2458.62,支付宝,已完成
O02805,C0039,P091,2023-02-11 11:20:48,2,1533.5,3067.0,支付宝,已完成
O02805,C0039,P093,2023-02-11 11:20:48,3,3269.28,9807.84,支付宝,已完成
O02805,C0039,P047,2023-02-11 11:20:48,2,1026.79,2053.58,支付宝,已完成
O02805,C0039,P017,2023-02-11 11:20:48,1,2325.02,2325.02,花呗,已取消
O02806,C0422,P088,2023-09-27 05:18:20,2,1143.63,2287.26,花呗,已完成
O02806,C0422,P048,2023-09-27 05:18:20,2,1442.82,2885.64,微信,已完成
O02806,C0422,P006,2023-09-27 05:18:20,2,177.73,355.46,支付宝,已完成
O02806,C0422,P056,2023-09-27 05:18:20,3,712.15,2136.45,支付宝,已取消
O02806,C0422,P017,2023-09-27 05:18:20,1,2325.02,2325.02,支付宝,已取消
O02807,C0433,P017,2023-04-20 22:25:16,2,2325.02,4650.04,微信,已完成
O02807,C0433,P064,2023-04-20 22:25:16,1,3177.01,3177.01,支付宝,已完成
O02807,C0433,P091,2023-04-20 22:25:16,3,1533.5,4600.5,花呗,已完成
O02807,C0433,P003,2023-04-20 22:25:16,3,1367.03,4101.09,支付宝,已完成
O02807,C0433,P007,2023-04-20 22:25:16,1,4533.12,4533.12,支付宝,已完成
O02808,C0324,P091,2023-06-20 12:50:40,2,1533.5,3067.0,微信,已完成
O02808,C0324,P053,2023-06-20 12:50:40,2,3968.37,7936.74,微信,已完成
O02808,C0324,P007,2023-06-20 12:50:40,2,4533.12,9066.24,银行卡,已完成
O02808,C0324,P022,2023-06-20 12:50:40,1,2621.72,2621.72,支付宝,已完成
O02809,C0424,P061,2023-08-05 06:36:43,1,4019.98,4019.98,支付宝,已完成
O02809,C0424,P065,2023-08-05 06:36:43,1,4410.82,4410.82,微信,已取消
O02810,C0471,P042,2024-04-19 14:21:37,3,2325.02,6975.06,支付宝,已完成
O02810,C0471,P036,2024-04-19 14:21:37,1,3786.19,3786.19,支付宝,已完成
O02810,C0471,P008,2024-04-19 14:21:37,1,2666.78,2666.78,微信,已完成
O02810,C0471,P063,2024-04-19 14:21:37,3,4920.71,14762.13,微信,已完成
O02810,C0471,P084,2024-04-19 14:21:37,3,3174.37,9523.11,银行卡,已完成
O02811,C0094,P034,2024-06-19 01:02:40,3,1014.81,3044.43,花呗,退款中
O02811,C0094,P058,2024-06-19 01:02:40,1,3274.92,3274.92,花呗,已完成
O02812,C0047,P010,2023-11-22 23:30:03,2,118.9,237.8,银行卡,已完成
O02812,C0047,P070,2023-11-22 23:30:03,2,945.19,1890.38,支付宝,已完成
O02813,C0004,P008,2023-02-21 04:40:18,2,2666.78,5333.56,微信,退款中
O02813,C0004,P072,2023-02-21 04:40:18,3,3554.11,10662.33,微信,已完成
O02813,C0004,P090,2023-02-21 04:40:18,1,3473.81,3473.81,微信,退款中
O02813,C0004,P012,2023-02-21 04:40:18,1,4684.74,4684.74,支付宝,已完成
O02814,C0295,P079,2023-01-01 19:07:13,1,718.44,718.44,微信,已完成
O02814,C0295,P060,2023-01-01 19:07:13,1,426.49,426.49,支付宝,已完成
O02814,C0295,P085,2023-01-01 19:07:13,1,3384.13,3384.13,银行卡,已完成
O02815,C0162,P011,2023-11-28 23:22:55,3,4817.34,14452.02,微信,已完成
O02815,C0162,P006,2023-11-28 23:22:55,3,177.73,533.19,花呗,退款中
O02816,C0186,P057,2024-09-26 12:52:26,1,929.28,929.28,微信,退款中
O02816,C0186,P073,2024-09-26 12:52:26,1,2361.13,2361.13,支付宝,已完成
O02817,C0103,P060,2023-01-26 11:57:32,1,426.49,426.49,微信,已完成
O02818,C0415,P041,2024-04-06 02:24:32,3,145.57,436.71,微信,已完成
O02818,C0415,P002,2024-04-06 02:24:32,1,4532.21,4532.21,银行卡,已完成
O02818,C0415,P062,2024-04-06 02:24:32,2,4835.96,9671.92,微信,已完成
O02818,C0415,P090,2024-04-06 02:24:32,3,3473.81,10421.43,支付宝,退款中
