order_id,product_id,quantity,unit_price,discount,line_amount
order_000563,product_0019,3,2966.75,0.9,7990.69
order_000564,product_0006,1,873.64,0.77,673.4
order_000565,product_0085,1,3877.47,0.96,3724.27
order_000565,product_0064,1,3486.99,0.7,2442.79
order_000565,product_0093,1,845.23,0.8,677.99
order_000566,product_0033,3,1946.63,0.76,4446.58
order_000566,product_0061,2,433.27,0.8,692.45
order_000566,product_0031,2,166.64,0.82,272.79
order_000566,product_0037,2,171.25,0.76,261.05
order_000567,product_0080,1,3202.18,0.79,2519.71
order_000568,product_0096,2,147.09,0.7,206.18
order_000568,product_0033,2,1946.63,0.73,2854.83
order_000568,product_0074,1,622.24,0.93,579.5
order_000569,product_0064,1,3486.99,0.72,2502.13
order_000570,product_0010,3,408.3,0.93,1136.99
order_000570,product_0037,1,171.25,0.87,148.53
order_000571,product_0048,2,1563.92,0.87,2717.62
order_000572,product_0012,1,615.3,0.92,566.09
order_000572,product_0058,1,414.5,0.76,314.1
order_000573,product_0035,3,455.76,0.8,1100.62
order_000573,product_0099,1,408.72,0.81,330.19
order_000573,product_0079,2,129.11,0.83,213.55
order_000573,product_0052,3,1439.64,0.79,3429.15
order_000573,product_0071,1,434.99,0.8,346.81
order_000574,product_0059,2,51.42,0.94,96.44
order_000574,product_0004,2,4896.76,0.75,7303.98
order_000574,product_0081,2,249.67,0.9,451.01
order_000574,product_0024,2,184.03,0.82,303.11
order_000574,product_0054,3,510.54,0.9,1379.72
order_000575,product_0037,1,171.25,0.71,121.96
order_000575,product_0035,3,455.76,0.98,1335.06
order_000575,product_0094,2,465.33,0.76,708.49
order_000575,product_0036,1,3161.33,1.0,3157.62
order_000575,product_0048,1,1563.92,0.99,1555.02
order_000576,product_0008,1,2803.44,0.73,2034.4
order_000577,product_0058,3,414.5,0.95,1175.19
order_000577,product_0063,2,905.54,0.9,1624.78
order_000577,product_0020,1,1829.43,0.88,1616.21
order_000578,product_0054,2,510.54,0.73,747.83
order_000578,product_0071,1,434.99,0.88,381.35
order_000578,product_0073,2,2174.6,0.85,3709.52
order_000578,product_0095,1,917.2,0.82,751.58
order_000579,product_0034,1,143.75,0.77,110.36
order_000580,product_0006,2,873.64,0.94,1640.79
order_000580,product_0076,1,827.87,0.71,583.97
order_000580,product_0013,3,1762.43,0.83,4410.38
order_000581,product_0050,1,1140.24,0.86,976.34
order_000581,product_0012,2,615.3,0.89,1089.46
order_000581,product_0040,2,267.72,0.71,379.36
order_000581,product_0041,1,416.17,0.94,389.74
order_000582,product_0062,2,35.13,0.76,53.71
order_000583,product_0001,2,1796.91,0.75,2708.26
order_000583,product_0019,3,2966.75,0.94,8349.23
order_000583,product_0087,2,1093.92,1.0,2178.6
order_000583,product_0026,1,165.38,0.96,158.45
order_000584,product_0087,3,1093.92,0.96,3150.76
order_000584,product_0091,2,1546.55,0.96,2961.12
order_000584,product_0091,3,1546.55,0.76,3504.77
order_000585,product_0037,2,171.25,0.76,261.42
order_000586,product_0080,1,3202.18,0.96,3071.75
order_000586,product_0062,2,35.13,0.89,62.24
order_000586,product_0014,1,2890.27,0.83,2397.6
order_000586,product_0050,1,1140.24,0.84,956.36
order_000586,product_0072,3,522.59,0.8,1255.16
order_000587,product_0057,2,1403.71,0.95,2657.15
order_000587,product_0044,1,394.62,0.75,297.52
order_000587,product_0090,1,316.49,0.96,305.08
order_000587,product_0047,2,487.4,0.71,691.96
order_000587,product_0071,2,434.99,0.89,777.75
order_000588,product_0073,2,2174.6,0.86,3759.97
order_000588,product_0012,2,615.3,0.8,989.9
order_000588,product_0041,1,416.17,0.84,350.06
order_000589,product_0089,1,45.03,0.94,42.5
order_000589,product_0089,2,45.03,0.89,79.96
order_000589,product_0004,2,4896.76,0.9,8767.56
order_000590,product_0092,1,114.84,0.89,101.69
order_000591,product_0065,1,343.18,0.83,285.22
order_000591,product_0030,1,851.17,0.92,785.68
order_000591,product_0099,2,408.72,0.82,667.39
order_000592,product_0011,3,2576.99,0.85,6571.86
order_000592,product_0039,3,1878.99,0.85,4816.67
order_000593,product_0088,3,2877.95,0.72,6216.41
order_000593,product_0049,2,158.53,0.87,275.43
order_000593,product_0022,1,1926.05,0.88,1692.06
order_000593,product_0051,2,986.1,0.88,1739.09
order_000593,product_0006,3,873.64,0.92,2421.41
order_000594,product_0009,3,522.7,0.87,1369.42
order_000594,product_0040,3,267.72,0.78,628.58
order_000594,product_0048,3,1563.92,0.81,3800.79
order_000595,product_0045,1,431.23,0.86,371.51
order_000595,product_0029,2,2220.92,0.7,3114.24
order_000596,product_0018,3,815.05,0.7,1712.77
order_000596,product_0059,1,51.42,0.8,41.3
order_000596,product_0044,3,394.62,0.93,1103.03
order_000596,product_0091,2,1546.55,0.71,2209.67
order_000596,product_0008,3,2803.44,0.93,7806.56
order_000597,product_0096,1,147.09,0.84,123.84
order_000597,product_0096,2,147.09,0.7,206.94
order_000597,product_0058,3,414.5,0.91,1130.83
order_000598,product_0032,1,4394.58,0.71,3116.26
order_000598,product_0054,3,510.54,0.71,1093.39
order_000598,product_0025,2,418.26,0.76,633.71
order_000598,product_0100,3,4775.03,0.89,12781.03
order_000598,product_0079,2,129.11,0.92,238.65
order_000599,product_0092,1,114.84,0.78,89.35
order_000599,product_0044,2,394.62,0.78,614.34
order_000599,product_0014,2,2890.27,0.77,4465.98
order_000599,product_0082,3,2909.14,0.97,8456.36
order_000599,product_0049,3,158.53,0.92,437.16
order_000600,product_0073,3,2174.6,0.89,5824.77
order_000600,product_0035,1,455.76,0.76,346.89
order_000600,product_0093,3,845.23,0.91,2296.53
order_000600,product_0040,1,267.72,0.86,230.19
order_000600,product_0014,3,2890.27,0.99,8549.38
order_000601,product_0027,3,105.19,0.79,248.82
order_000601,product_0006,3,873.64,0.77,2007.73
order_000601,product_0018,1,815.05,0.97,792.51
order_000601,product_0059,1,51.42,0.9,46.44
order_000601,product_0022,1,1926.05,0.93,1800.06
order_000602,product_0086,1,450.93,0.77,349.19
order_000602,product_0009,3,522.7,0.79,1246.56
order_000602,product_0091,1,1546.55,0.73,1125.03
order_000602,product_0078,2,745.58,0.75,1124.88
order_000602,product_0061,1,433.27,0.84,364.2
order_000603,product_0027,1,105.19,0.99,104.5
order_000603,product_0068,1,408.45,0.74,302.98
order_000603,product_0065,1,343.18,0.96,329.71
order_000603,product_0051,3,986.1,0.88,2611.05
order_000603,product_0080,2,3202.18,0.9,5760.95
order_000604,product_0059,2,51.42,0.7,72.0
order_000604,product_0060,2,3260.77,0.99,6459.34
order_000604,product_0081,1,249.67,0.97,240.99
order_000605,product_0056,3,754.6,0.91,2051.93
order_000605,product_0069,1,251.55,0.99,248.22
order_000605,product_0082,3,2909.14,0.84,7306.55
order_000606,product_0077,3,136.92,0.85,347.81
order_000606,product_0085,1,3877.47,0.83,3210.24
order_000606,product_0026,2,165.38,0.71,233.77
order_000606,product_0073,3,2174.6,0.93,6095.88
order_000606,product_0031,1,166.64,0.89,148.4
order_000607,product_0035,1,455.76,0.82,374.63
order_000607,product_0037,1,171.25,0.75,127.69
order_000607,product_0092,1,114.84,0.79,90.22
order_000607,product_0053,2,380.57,0.96,733.31
order_000607,product_0024,1,184.03,0.74,135.86
order_000608,product_0007,2,87.52,0.94,165.37
order_000608,product_0015,2,889.71,0.95,1697.06
order_000608,product_0093,3,845.23,0.99,2504.98
order_000609,product_0049,1,158.53,0.75,118.92
order_000609,product_0042,3,1068.32,0.81,2586.36
order_000609,product_0068,3,408.45,0.78,952.22
order_000610,product_0053,3,380.57,0.99,1129.86
order_000611,product_0052,3,1439.64,0.79,3402.54
order_000612,product_0042,1,1068.32,0.79,848.65
order_000612,product_0092,1,114.84,0.82,93.75
order_000612,product_0004,3,4896.76,0.78,11466.85
order_000612,product_0067,2,1068.73,0.72,1541.02
order_000612,product_0043,1,1552.19,0.75,1167.01
order_000613,product_0009,2,522.7,0.75,781.53
order_000613,product_0003,1,810.71,0.73,593.26
order_000613,product_0095,1,917.2,0.94,863.45
order_000613,product_0055,3,258.67,0.93,723.86
order_000613,product_0069,3,251.55,0.9,680.11
order_000614,product_0028,3,3202.88,0.92,8849.96
order_000614,product_0088,3,2877.95,0.9,7741.42
order_000614,product_0045,3,431.23,0.98,1265.56
order_000615,product_0009,1,522.7,0.86,447.51
order_000616,product_0026,1,165.38,0.91,151.2
order_000616,product_0023,2,1889.93,0.75,2821.31
order_000616,product_0089,2,45.03,0.91,81.62
order_000617,product_0056,1,754.6,0.75,563.27
order_000618,product_0047,3,487.4,0.97,1423.17
order_000619,product_0002,2,1062.63,0.97,2063.34
order_000620,product_0026,3,165.38,0.85,423.43
order_000620,product_0046,1,258.53,0.73,188.9
order_000620,product_0060,3,3260.77,0.87,8556.66
order_000620,product_0003,3,810.71,0.89,2166.85
order_000621,product_0034,1,143.75,0.8,115.52
order_000621,product_0026,3,165.38,0.83,411.37
order_000621,product_0022,1,1926.05,0.71,1368.34
order_000621,product_0035,3,455.76,0.87,1185.04
order_000622,product_0010,3,408.3,0.88,1080.31
order_000622,product_0090,3,316.49,0.81,772.48
order_000622,product_0096,1,147.09,0.86,127.08
order_000623,product_0057,1,1403.71,0.83,1171.74
order_000624,product_0048,3,1563.92,0.88,4112.68
order_000624,product_0012,1,615.3,0.76,467.07
order_000624,product_0058,2,414.5,0.73,608.18
order_000624,product_0025,1,418.26,0.84,352.88
order_000624,product_0090,2,316.49,0.96,610.27
order_000625,product_0083,2,846.2,0.7,1188.84
order_000625,product_0053,3,380.57,0.87,989.01
order_000625,product_0010,3,408.3,0.91,1117.24
order_000626,product_0046,3,258.53,0.98,763.3
order_000626,product_0010,3,408.3,0.85,1040.3
order_000627,product_0067,3,1068.73,0.75,2408.2
order_000627,product_0031,2,166.64,0.88,292.68
order_000628,product_0028,3,3202.88,0.74,7140.66
order_000629,product_0013,1,1762.43,1.0,1755.67
order_000629,product_0048,3,1563.92,0.82,3839.73
order_000629,product_0050,3,1140.24,0.79,2718.43
order_000629,product_0086,3,450.93,0.77,1037.43
order_000630,product_0097,2,1228.6,0.9,2205.3
order_000630,product_0012,2,615.3,0.7,865.88
order_000631,product_0086,1,450.93,0.81,366.54
order_000631,product_0071,3,434.99,0.84,1093.37
order_000632,product_0010,2,408.3,0.8,650.74
order_000633,product_0097,2,1228.6,0.92,2271.59
order_000634,product_0091,3,1546.55,0.9,4185.97
order_000634,product_0040,1,267.72,0.94,252.14
order_000634,product_0060,2,3260.77,0.9,5864.41
order_000634,product_0099,2,408.72,0.95,779.81
order_000634,product_0033,1,1946.63,0.78,1513.6
order_000635,product_0036,1,3161.33,0.9,2860.43
order_000636,product_0031,1,166.64,0.98,163.77
order_000636,product_0044,3,394.62,0.82,972.12
order_000637,product_0024,2,184.03,0.79,289.01
order_000637,product_0013,3,1762.43,0.92,4880.17
order_000637,product_0072,1,522.59,0.99,519.78
order_000637,product_0028,2,3202.88,0.72,4637.74
order_000638,product_0085,3,3877.47,0.88,10234.3
order_000638,product_0023,2,1889.93,0.83,3135.59
order_000638,product_0002,1,1062.63,0.85,908.51
order_000638,product_0064,1,3486.99,0.74,2597.34
order_000638,product_0067,1,1068.73,0.74,787.73
order_000639,product_0002,1,1062.63,0.76,806.62
order_000639,product_0081,2,249.67,0.95,474.19
order_000639,product_0054,2,510.54,0.76,780.11
order_000640,product_0086,3,450.93,0.71,954.91
order_000641,product_0030,3,851.17,0.97,2475.86
order_000641,product_0026,3,165.38,0.94,466.98
order_000641,product_0001,1,1796.91,0.74,1326.4
order_000641,product_0046,1,258.53,0.75,194.17
order_000641,product_0085,3,3877.47,0.78,9061.34
order_000642,product_0064,3,3486.99,0.91,9534.53
order_000642,product_0016,2,578.89,0.73,849.02
order_000642,product_0046,2,258.53,0.8,414.52
order_000642,product_0094,2,465.33,0.75,697.13
order_000643,product_0019,3,2966.75,0.84,7489.8
order_000643,product_0035,3,455.76,0.73,993.1
order_000643,product_0096,2,147.09,0.97,284.99
order_000643,product_0017,2,361.8,0.89,642.75
order_000643,product_0052,2,1439.64,0.85,2447.68
order_000644,product_0001,2,1796.91,0.84,3029.54
order_000644,product_0083,2,846.2,0.84,1428.78
order_000645,product_0072,2,522.59,0.77,800.23
order_000645,product_0041,2,416.17,0.74,613.33
order_000646,product_0071,3,434.99,0.95,1244.58
order_000646,product_0078,1,745.58,0.79,587.73
order_000646,product_0020,1,1829.43,0.93,1697.4
order_000646,product_0007,3,87.52,0.77,202.45
order_000646,product_0024,2,184.03,0.79,290.93
order_000647,product_0080,3,3202.18,0.82,7835.35
order_000647,product_0061,2,433.27,0.95,825.45
order_000648,product_0051,3,986.1,0.7,2078.15
order_000648,product_0018,3,815.05,0.9,2200.61
order_000648,product_0064,3,3486.99,0.79,8240.45
order_000648,product_0030,1,851.17,0.71,608.37
order_000648,product_0013,2,1762.43,0.87,3059.39
order_000649,product_0025,2,418.26,0.71,590.34
order_000649,product_0018,1,815.05,0.98,798.7
order_000649,product_0018,2,815.05,0.83,1355.77
order_000649,product_0021,2,163.3,0.98,318.77
order_000649,product_0086,1,450.93,0.71,319.57
order_000650,product_0088,2,2877.95,0.74,4243.85
order_000651,product_0019,3,2966.75,0.87,7763.58
order_000651,product_0094,3,465.33,0.77,1077.19
order_000651,product_0026,2,165.38,0.88,292.62
order_000651,product_0046,3,258.53,0.91,704.68
order_000651,product_0063,3,905.54,0.84,2270.04
order_000652,product_0087,2,1093.92,0.98,2133.43
order_000652,product_0077,3,136.92,0.73,299.66
order_000652,product_0075,2,36.6,0.73,53.71
order_000652,product_0059,3,51.42,0.8,123.39
order_000652,product_0095,3,917.2,0.76,2103.02
order_000653,product_0089,1,45.03,0.97,43.87
order_000654,product_0058,2,414.5,0.72,595.45
order_000654,product_0089,3,45.03,0.82,110.75
order_000654,product_0064,2,3486.99,0.95,6622.04
order_000654,product_0095,3,917.2,0.88,2420.22
order_000655,product_0072,2,522.59,0.98,1027.07
order_000656,product_0055,1,258.67,0.75,193.34
order_000656,product_0004,2,4896.76,0.88,8638.04
order_000656,product_0078,2,745.58,0.91,1351.31
order_000656,product_0012,1,615.3,0.74,457.98
order_000656,product_0050,2,1140.24,0.76,1730.23
order_000657,product_0095,1,917.2,0.85,783.49
order_000657,product_0096,1,147.09,0.92,135.4
order_000658,product_0089,3,45.03,0.95,128.57
order_000658,product_0025,1,418.26,0.75,312.54
order_000658,product_0087,2,1093.92,0.75,1639.25
order_000658,product_0023,2,1889.93,0.99,3757.24
order_000659,product_0013,3,1762.43,0.75,3972.86
order_000659,product_0063,2,905.54,0.88,1598.88
order_000659,product_0052,1,1439.64,0.91,1304.28
order_000659,product_0097,2,1228.6,0.93,2277.18
order_000660,product_0060,1,3260.77,0.96,3127.32
order_000660,product_0022,3,1926.05,0.79,4570.72
order_000660,product_0055,3,258.67,0.93,725.15
order_000660,product_0095,1,917.2,0.77,709.66
order_000661,product_0097,2,1228.6,0.95,2327.53
order_000661,product_0024,2,184.03,0.87,320.01
order_000661,product_0037,1,171.25,0.8,136.45
order_000661,product_0042,2,1068.32,0.96,2041.44
order_000662,product_0087,2,1093.92,0.78,1705.16
order_000662,product_0095,3,917.2,0.84,2298.03
order_000663,product_0053,1,380.57,0.93,354.9
order_000663,product_0085,1,3877.47,0.92,3570.7
order_000664,product_0087,1,1093.92,0.9,988.38
order_000664,product_0015,1,889.71,0.82,727.95
order_000664,product_0093,1,845.23,0.87,732.22
order_000665,product_0086,1,450.93,0.89,402.74
order_000665,product_0028,1,3202.88,0.93,2967.35
order_000665,product_0089,2,45.03,0.87,77.99
order_000665,product_0012,3,615.3,0.81,1500.37
order_000666,product_0096,2,147.09,0.85,251.16
order_000666,product_0035,1,455.76,0.89,406.86
order_000666,product_0064,1,3486.99,0.87,3025.38
order_000666,product_0028,3,3202.88,0.85,8210.38
order_000667,product_0017,1,361.8,0.87,314.35
order_000667,product_0096,1,147.09,0.71,104.78
order_000667,product_0076,1,827.87,0.91,750.8
order_000667,product_0079,2,129.11,0.87,224.07
order_000667,product_0020,1,1829.43,0.85,1553.99
order_000668,product_0078,1,745.58,0.73,540.67
order_000669,product_0001,1,1796.91,0.73,1306.41
order_000670,product_0006,1,873.64,0.88,768.45
order_000670,product_0099,3,408.72,0.91,1109.88
order_000670,product_0019,3,2966.75,0.73,6531.51
order_000671,product_0084,3,205.17,0.86,526.44
order_000671,product_0057,2,1403.71,0.87,2440.46
order_000671,product_0038,2,833.85,1.0,1666.19
order_000671,product_0071,2,434.99,0.78,682.46
order_000672,product_0019,1,2966.75,0.71,2096.07
order_000672,product_0050,2,1140.24,0.95,2175.2
order_000673,product_0012,2,615.3,1.0,1224.93
order_000673,product_0030,1,851.17,0.99,845.06
order_000673,product_0066,1,166.29,0.71,117.9
order_000673,product_0026,1,165.38,0.87,144.11
order_000673,product_0100,2,4775.03,0.86,8165.5
order_000674,product_0048,3,1563.92,0.73,3441.3
order_000674,product_0054,2,510.54,1.0,1020.21
order_000675,product_0018,2,815.05,0.91,1488.83
order_000676,product_0039,3,1878.99,0.96,5387.82
order_000676,product_0064,3,3486.99,0.82,8555.2
order_000676,product_0016,3,578.89,0.95,1645.33
order_000677,product_0047,3,487.4,0.74,1081.36
order_000677,product_0034,1,143.75,0.93,133.04
order_000677,product_0037,3,171.25,0.86,439.33
order_000677,product_0064,3,3486.99,0.92,9577.38
order_000677,product_0012,3,615.3,0.71,1317.11
order_000678,product_0013,3,1762.43,0.92,4884.18
order_000679,product_0099,1,408.72,0.83,340.19
order_000679,product_0005,1,169.56,0.82,138.99
order_000679,product_0005,3,169.56,0.88,449.49
order_000679,product_0018,1,815.05,0.85,689.83
order_000679,product_0024,3,184.03,0.74,406.31
order_000680,product_0060,1,3260.77,0.73,2366.91
order_000680,product_0023,2,1889.93,0.81,3074.76
order_000680,product_0070,3,429.16,0.8,1026.5
order_000680,product_0042,3,1068.32,0.74,2373.68
order_000681,product_0024,1,184.03,0.94,172.97
order_000681,product_0070,1,429.16,0.85,363.89
order_000682,product_0050,1,1140.24,0.94,1072.77
order_000682,product_0047,3,487.4,0.71,1041.89
order_000682,product_0027,2,105.19,0.82,172.65
order_000682,product_0059,3,51.42,0.96,147.88
order_000683,product_0094,2,465.33,0.9,835.02
order_000683,product_0045,1,431.23,0.97,417.39
order_000684,product_0010,3,408.3,0.91,1110.71
order_000684,product_0055,1,258.67,0.77,200.05
order_000684,product_0005,3,169.56,0.9,459.73
order_000685,product_0046,1,258.53,0.94,242.7
order_000685,product_0055,2,258.67,0.94,485.26
order_000686,product_0018,2,815.05,0.76,1238.08
order_000686,product_0069,2,251.55,0.85,429.37
order_000686,product_0024,2,184.03,0.82,303.03
order_000687,product_0002,2,1062.63,0.94,1987.87
order_000688,product_0034,2,143.75,0.95,271.83
order_000688,product_0068,1,408.45,0.79,323.95
order_000689,product_0042,3,1068.32,0.88,2825.12
order_000689,product_0049,1,158.53,0.87,137.46
order_000689,product_0070,2,429.16,0.98,841.15
order_000689,product_0078,1,745.58,0.99,736.64
order_000689,product_0093,2,845.23,0.96,1616.39
order_000690,product_0072,1,522.59,0.74,386.52
order_000690,product_0100,3,4775.03,0.83,11911.77
order_000690,product_0024,2,184.03,0.72,266.04
order_000691,product_0020,3,1829.43,0.86,4740.87
order_000691,product_0015,3,889.71,0.98,2616.8
order_000691,product_0013,3,1762.43,0.83,4382.09
order_000691,product_0031,1,166.64,0.73,122.34
order_000691,product_0081,2,249.67,0.84,418.37
order_000692,product_0013,1,1762.43,0.79,1398.05
order_000692,product_0001,1,1796.91,0.95,1706.22
order_000692,product_0004,3,4896.76,0.98,14398.79
order_000693,product_0006,3,873.64,0.95,2486.03
order_000693,product_0062,3,35.13,0.85,89.76
order_000693,product_0074,3,622.24,0.96,1797.75
order_000693,product_0036,2,3161.33,0.96,6085.96
order_000694,product_0067,2,1068.73,0.98,2090.53
order_000694,product_0099,2,408.72,0.97,795.1
order_000694,product_0033,1,1946.63,0.7,1364.84
order_000695,product_0032,3,4394.58,0.8,10531.5
order_000695,product_0024,3,184.03,0.97,537.32
order_000695,product_0040,2,267.72,0.74,395.29
order_000696,product_0099,1,408.72,0.79,321.83
order_000696,product_0036,2,3161.33,0.84,5282.09
order_000697,product_0012,3,615.3,0.97,1785.15
order_000697,product_0012,3,615.3,0.92,1700.16
order_000697,product_0003,3,810.71,0.93,2255.17
order_000698,product_0042,3,1068.32,0.75,2391.6
order_000698,product_0020,3,1829.43,0.8,4399.37
order_000698,product_0027,1,105.19,0.82,86.71
order_000699,product_0013,2,1762.43,0.91,3206.18
order_000699,product_0086,1,450.93,0.77,347.71
order_000700,product_0037,1,171.25,0.86,147.33
order_000700,product_0091,3,1546.55,0.77,3593.69
order_000700,product_0029,3,2220.92,0.94,6277.37
order_000700,product_0090,2,316.49,0.75,475.19
order_000701,product_0087,1,1093.92,0.85,932.11
order_000702,product_0010,3,408.3,0.75,923.08
order_000702,product_0017,3,361.8,0.79,856.31
order_000702,product_0005,1,169.56,0.74,126.12
order_000703,product_0026,1,165.38,0.93,153.39
order_000703,product_0016,3,578.89,0.72,1255.58
order_000704,product_0004,1,4896.76,0.71,3462.57
order_000705,product_0100,2,4775.03,0.95,9049.6
order_000705,product_0062,1,35.13,0.98,34.44
order_000705,product_0036,1,3161.33,0.88,2792.35
order_000705,product_0044,2,394.62,0.89,700.8
order_000705,product_0013,2,1762.43,0.84,2961.54
order_000706,product_0021,3,163.3,0.9,441.18
order_000707,product_0070,2,429.16,0.86,740.17
order_000707,product_0076,1,827.87,0.78,645.36
order_000707,product_0031,1,166.64,0.95,158.97
order_000707,product_0072,1,522.59,0.75,393.95
order_000707,product_0026,2,165.38,0.92,304.14
order_000708,product_0007,3,87.52,0.78,204.96
order_000709,product_0038,3,833.85,0.87,2167.6
order_000709,product_0042,1,1068.32,0.85,905.83
order_000709,product_0063,1,905.54,0.98,891.29
order_000709,product_0045,3,431.23,0.77,1002.56
order_000709,product_0091,2,1546.55,0.85,2628.09
order_000710,product_0082,3,2909.14,0.75,6586.59
order_000710,product_0081,2,249.67,0.95,475.91
order_000710,product_0050,2,1140.24,0.97,2215.22
order_000710,product_0079,3,129.11,0.81,314.95
order_000710,product_0033,3,1946.63,0.86,5016.67
order_000711,product_0005,1,169.56,0.89,150.88
order_000712,product_0070,2,429.16,0.91,779.85
order_000712,product_0043,1,1552.19,0.97,1498.27
order_000712,product_0009,3,522.7,0.72,1125.09
order_000712,product_0043,3,1552.19,0.93,4310.68
order_000712,product_0001,1,1796.91,0.9,1608.88
order_000713,product_0075,2,36.6,0.77,56.26
order_000713,product_0055,1,258.67,0.79,204.01
order_000713,product_0053,2,380.57,0.85,649.99
order_000714,product_0022,2,1926.05,0.91,3490.12
order_000714,product_0027,3,105.19,0.95,299.5
order_000714,product_0038,1,833.85,0.76,632.22
order_000715,product_0060,3,3260.77,0.94,9203.23
order_000715,product_0066,2,166.29,0.77,257.28
order_000715,product_0096,3,147.09,0.76,334.28
order_000715,product_0077,3,136.92,0.77,317.93
order_000716,product_0051,2,986.1,0.98,1926.42
order_000716,product_0100,3,4775.03,0.7,10078.58
order_000716,product_0027,1,105.19,0.87,91.88
order_000717,product_0071,2,434.99,0.71,621.26
order_000718,product_0010,2,408.3,0.86,706.15
order_000718,product_0053,2,380.57,1.0,760.82
order_000718,product_0087,1,1093.92,0.92,1004.32
order_000719,product_0027,2,105.19,0.84,176.33
order_000720,product_0042,3,1068.32,0.79,2526.15
order_000720,product_0028,3,3202.88,0.79,7593.47
order_000720,product_0010,1,408.3,0.82,335.68
order_000721,product_0021,1,163.3,0.88,143.54
order_000722,product_0089,2,45.03,0.9,81.17
order_000722,product_0049,2,158.53,0.79,250.98
order_000722,product_0048,1,1563.92,0.89,1395.67
order_000722,product_0002,2,1062.63,0.86,1824.08
order_000723,product_0071,1,434.99,0.76,332.3
order_000723,product_0098,3,1899.63,0.81,4630.77
order_000723,product_0013,2,1762.43,0.71,2499.48
order_000723,product_0060,3,3260.77,0.89,8677.77
order_000723,product_0058,2,414.5,0.78,648.28
order_000724,product_0043,1,1552.19,0.9,1394.64
order_000724,product_0054,1,510.54,0.78,397.67
order_000724,product_0086,1,450.93,0.91,409.86
order_000724,product_0054,2,510.54,0.82,832.94
order_000725,product_0013,3,1762.43,0.88,4654.9
order_000725,product_0032,2,4394.58,0.74,6507.62
order_000725,product_0014,1,2890.27,0.83,2412.11
order_000725,product_0040,2,267.72,0.74,398.32
order_000726,product_0060,1,3260.77,0.78,2533.22
order_000726,product_0025,3,418.26,0.96,1206.32
order_000726,product_0081,1,249.67,0.8,200.36
order_000727,product_0090,1,316.49,0.83,264.1
order_000727,product_0004,2,4896.76,0.94,9244.64
order_000728,product_0030,3,851.17,0.92,2340.22
order_000729,product_0023,2,1889.93,0.92,3468.13
order_000729,product_0048,2,1563.92,0.75,2347.79
order_000729,product_0060,2,3260.77,0.88,5726.97
order_000729,product_0005,3,169.56,0.96,490.41
order_000729,product_0009,2,522.7,0.73,765.01
order_000730,product_0024,2,184.03,0.7,258.5
order_000730,product_0048,3,1563.92,0.73,3433.95
order_000730,product_0081,2,249.67,0.76,377.45
order_000731,product_0040,3,267.72,0.79,633.55
order_000731,product_0069,1,251.55,0.75,189.61
order_000731,product_0069,1,251.55,0.85,213.46
order_000731,product_0002,3,1062.63,0.99,3145.83
order_000731,product_0021,1,163.3,0.73,118.97
order_000732,product_0081,1,249.67,0.99,245.93
order_000732,product_0015,3,889.71,0.71,1888.75
order_000732,product_0065,2,343.18,0.88,601.43
order_000732,product_0044,3,394.62,0.99,1169.14
order_000733,product_0081,1,249.67,0.77,191.15
order_000733,product_0084,2,205.17,0.89,366.31
order_000734,product_0081,2,249.67,0.82,408.78
order_000734,product_0013,3,1762.43,0.98,5190.71
order_000735,product_0053,2,380.57,0.84,637.99
order_000735,product_0076,2,827.87,1.0,1650.21
order_000735,product_0057,2,1403.71,0.72,2031.12
order_000736,product_0029,3,2220.92,0.77,5115.06
order_000736,product_0033,3,1946.63,0.88,5146.31
order_000736,product_0078,3,745.58,0.88,1970.03
order_000736,product_0048,3,1563.92,0.72,3381.68
order_000737,product_0096,3,147.09,0.8,354.95
order_000737,product_0044,2,394.62,0.8,631.58
order_000737,product_0063,1,905.54,0.74,673.44
order_000737,product_0086,2,450.93,0.84,758.53
order_000738,product_0047,1,487.4,0.98,479.54
order_000738,product_0018,2,815.05,0.89,1452.83
order_000738,product_0066,1,166.29,0.95,157.65
order_000739,product_0084,2,205.17,0.85,349.67
order_000739,product_0050,1,1140.24,0.96,1099.78
order_000740,product_0008,1,2803.44,0.91,2543.31
order_000740,product_0021,2,163.3,0.81,265.77
order_000740,product_0090,1,316.49,0.83,263.24
order_000740,product_0100,1,4775.03,0.95,4523.94
order_000741,product_0001,3,1796.91,0.75,4025.6
order_000741,product_0065,3,343.18,0.91,932.98
order_000742,product_0018,3,815.05,0.92,2256.5
order_000742,product_0010,3,408.3,0.77,938.69
order_000743,product_0080,2,3202.18,0.8,5130.96
order_000743,product_0043,1,1552.19,0.75,1157.97
order_000743,product_0058,2,414.5,0.72,597.34
order_000743,product_0027,2,105.19,0.84,175.98
order_000743,product_0024,1,184.03,0.85,156.99
order_000744,product_0081,2,249.67,0.78,388.92
order_000744,product_0030,2,851.17,0.72,1224.53
order_000745,product_0013,1,1762.43,0.86,1508.64
order_000745,product_0024,1,184.03,0.77,141.4
order_000746,product_0041,1,416.17,0.95,394.67
order_000746,product_0004,3,4896.76,0.77,11357.83
order_000746,product_0039,2,1878.99,0.96,3599.23
order_000746,product_0045,1,431.23,0.97,418.73
order_000746,product_0027,1,105.19,0.96,100.46
order_000747,product_0062,2,35.13,0.98,68.97
order_000747,product_0024,3,184.03,0.83,456.54
order_000747,product_0094,3,465.33,0.84,1174.41
