customer_id,first_purchase,last_purchase,purchase_count,total_spent,avg_order_value,order_value_std,total_quantity,unique_products,preferred_category,avg_purchase_interval,days_since_last_purchase,activity_status
C000694,2023-01-23,2023-08-21,7,16387.03,2341.0042857142857,2102.78826583386,29,7,玩具,35.0,132,沉睡
C000695,2023-02-03,2023-10-18,4,8729.15,2182.2875,2128.750617637413,18,4,图书,85.66666666666667,74,近期活跃
C000696,2023-01-13,2023-12-18,10,9395.59,939.559,822.1443277382763,28,9,电子产品,37.666666666666664,13,活跃
C000697,2023-05-10,2023-12-17,7,19378.809999999998,2768.4014285714284,1630.917814579964,34,7,电子产品,36.833333333333336,14,活跃
C000698,2023-09-30,2023-12-22,2,8696.46,4348.23,2474.1383431004824,16,2,玩具,83.0,9,活跃
C000699,2023-05-26,2023-12-24,6,10370.369999999999,1728.3949999999998,948.9169407013451,24,6,服装,42.4,7,活跃
C000700,2023-01-21,2023-11-04,6,11124.380000000001,1854.0633333333335,1909.3854168676023,24,5,电子产品,57.4,57,近期活跃
C000701,2023-01-18,2023-12-18,6,7053.94,1175.6566666666665,870.1939426970673,19,4,图书,66.8,13,活跃
C000702,2023-06-28,2023-07-20,3,7397.48,2465.8266666666664,710.013569612112,17,3,家居,11.0,164,沉睡
C000703,2023-01-28,2023-12-21,10,21328.81,2132.8810000000003,1914.6888192570036,48,9,图书,36.333333333333336,10,活跃
C000704,2023-02-19,2023-11-25,4,7537.450000000001,1884.3625000000002,1688.1755872612896,22,4,家居,93.0,36,近期活跃
C000705,2023-01-11,2023-12-04,4,5143.45,1285.8625,1070.3453459008763,13,4,食品,109.0,27,活跃
C000706,2023-03-22,2023-10-25,3,5983.04,1994.3466666666666,1293.4224603869122,11,3,家居,108.5,67,近期活跃
C000707,2023-01-07,2023-11-23,7,8901.960000000001,1271.7085714285715,770.042278523904,23,6,美妆,53.333333333333336,38,近期活跃
C000708,2023-01-18,2023-12-02,5,12673.519999999999,2534.7039999999997,1655.1237527991675,29,5,电子产品,79.5,29,活跃
C000709,2023-01-09,2023-11-03,3,8240.04,2746.6800000000003,944.6825830933901,18,3,家居,149.0,58,近期活跃
C000710,2023-01-11,2023-12-17,6,13821.65,2303.608333333333,1259.9257612639988,32,6,家居,68.0,14,活跃
C000711,2023-02-15,2023-09-20,6,8680.22,1446.7033333333331,1183.9808403123197,17,6,服装,43.4,102,沉睡
C000712,2023-01-28,2023-10-16,3,3930.7799999999997,1310.26,1048.961792059177,8,3,电子产品,130.5,76,近期活跃
C000713,2023-01-20,2023-10-28,9,20831.46,2314.6066666666666,1404.9545011138262,41,8,电子产品,35.125,64,近期活跃
C000714,2023-04-17,2023-10-23,7,7311.759999999999,1044.5371428571427,966.2505346564159,22,7,家居,31.5,69,近期活跃
C000715,2023-01-12,2023-10-27,6,6636.07,1106.0116666666665,1198.8569519407506,11,6,图书,57.6,65,近期活跃
C000716,2023-01-02,2023-12-28,6,7608.27,1268.045,1384.9820814978075,20,6,家居,72.0,3,活跃
C000717,2023-08-16,2023-12-13,4,6992.25,1748.0625,2209.9503046203704,17,4,玩具,39.666666666666664,18,活跃
C000718,2023-04-28,2023-12-31,5,12829.439999999999,2565.888,2059.131933053344,20,5,食品,61.75,0,活跃
C000719,2023-02-19,2023-07-16,6,11691.24,1948.54,1377.3208367987468,24,6,运动,29.4,168,沉睡
C000720,2023-07-27,2023-11-25,2,1747.4099999999999,873.7049999999999,507.8935877228614,15,2,家居,121.0,36,近期活跃
C000721,2023-05-19,2023-05-19,1,240.35,240.35,,2,1,家居,0.0,226,流失
C000722,2023-06-18,2023-06-18,1,2045.7,2045.7,,6,1,美妆,0.0,196,流失
C000723,2023-04-30,2023-04-30,1,1266.18,1266.18,,3,1,美妆,0.0,245,流失
C000724,2023-03-16,2023-08-17,4,9595.97,2398.9925,2401.738382621707,19,4,食品,51.333333333333336,136,沉睡
C000725,2023-01-11,2023-08-07,5,10267.11,2053.422,1391.8510862409096,22,5,电子产品,52.0,146,沉睡
C000726,2023-01-16,2023-10-07,8,13528.45,1691.05625,1310.5238054516053,25,8,图书,37.714285714285715,85,近期活跃
C000727,2023-02-10,2023-10-25,6,12937.85,2156.3083333333334,1182.5195999291793,24,6,服装,51.4,67,近期活跃
C000728,2023-01-07,2023-12-15,6,12979.59,2163.265,1511.2142842198125,24,6,电子产品,68.4,16,活跃
C000729,2023-01-18,2023-02-17,3,7070.77,2356.9233333333336,1444.7830681570622,14,3,服装,15.0,317,流失
C000730,2023-02-03,2023-11-09,4,7305.1,1826.275,1463.0916452840538,18,4,图书,93.0,52,近期活跃
C000731,2023-04-09,2023-05-29,2,806.98,403.49,62.94664566122645,4,2,图书,50.0,216,流失
C000732,2023-05-26,2023-05-26,1,2961.48,2961.48,,4,1,家居,0.0,219,流失
C000733,2023-04-01,2023-06-10,4,7254.1,1813.525,1408.7422696978085,14,4,图书,23.333333333333332,204,流失
C000734,2023-01-16,2023-10-28,3,7164.0,2388.0,659.2914390464963,13,3,玩具,142.5,64,近期活跃
C000735,2023-04-29,2023-10-14,2,1057.9299999999998,528.9649999999999,348.1864501240678,4,2,图书,168.0,78,近期活跃
C000736,2023-01-19,2023-08-15,4,4464.99,1116.2475,350.3110950165106,14,4,家居,69.33333333333333,138,沉睡
C000737,2023-04-28,2023-07-21,2,3259.8900000000003,1629.9450000000002,818.8225815462102,10,2,玩具,84.0,163,沉睡
C000738,2023-10-30,2023-12-05,2,863.22,431.61,339.9627982588683,5,2,家居,36.0,26,活跃
C000739,2023-03-03,2023-12-17,7,8091.44,1155.9199999999998,1016.8684084646023,26,7,图书,48.166666666666664,14,活跃
C000740,2023-02-02,2023-07-22,4,3444.8,861.2,770.6547575925292,7,4,图书,56.666666666666664,162,沉睡
C000741,2023-03-24,2023-07-25,3,3694.3,1231.4333333333334,986.2793029022425,14,3,玩具,61.5,159,沉睡
C000742,2023-04-10,2023-12-23,6,14004.900000000001,2334.15,2184.6892808635284,34,6,食品,51.4,8,活跃
C000743,2023-02-27,2023-11-15,4,3546.32,886.58,1088.9441295432318,20,4,图书,87.0,46,近期活跃
C000744,2023-10-14,2023-12-14,4,10425.93,2606.4825,3700.681245945356,19,4,图书,20.333333333333332,17,活跃
C000745,2023-08-05,2023-12-17,3,4992.9800000000005,1664.3266666666668,1027.4179655005714,16,2,图书,67.0,14,活跃
C000746,2023-01-15,2023-08-28,6,8775.0,1462.5,1538.1644420412274,17,6,家居,45.0,125,沉睡
C000747,2023-01-17,2023-06-21,5,6821.66,1364.3319999999999,1250.0462214934294,17,3,图书,38.75,193,流失
C000748,2023-01-09,2023-10-30,7,5887.69,841.0985714285714,829.9227027747538,21,6,服装,49.0,62,近期活跃
C000749,2023-01-23,2023-12-24,6,10576.65,1762.7749999999999,1866.3830225090453,26,6,电子产品,67.0,7,活跃
C000750,2023-01-28,2023-11-25,4,5965.07,1491.2675,1140.0310540324474,11,4,服装,100.33333333333333,36,近期活跃
C000751,2023-01-02,2023-11-20,6,7982.6900000000005,1330.4483333333335,2281.1963029026388,18,6,玩具,64.4,41,近期活跃
C000752,2023-05-06,2023-09-29,3,5061.06,1687.0200000000002,793.6606654610016,12,3,家居,73.0,93,沉睡
C000753,2023-01-16,2023-11-16,6,8413.65,1402.2749999999999,833.413351818892,21,6,服装,60.8,45,近期活跃
C000754,2023-04-10,2023-12-06,4,11702.240000000002,2925.5600000000004,2020.7175532633617,23,4,美妆,80.0,25,活跃
C000755,2023-04-06,2023-08-19,4,3834.14,958.535,560.460603462307,23,3,图书,45.0,134,沉睡
C000756,2023-02-08,2023-09-28,5,12675.009999999998,2535.0019999999995,1868.5122894484798,20,5,家居,58.0,94,沉睡
C000757,2023-02-08,2023-12-17,3,3236.95,1078.9833333333333,298.65079714163386,5,3,玩具,156.0,14,活跃
C000758,2023-01-25,2023-11-04,5,9962.369999999999,1992.4739999999997,1205.729620636401,18,5,电子产品,70.75,57,近期活跃
C000759,2023-03-28,2023-08-21,3,5721.29,1907.0966666666666,1359.0884782578848,11,3,图书,73.0,132,沉睡
C000760,2023-03-06,2023-10-18,9,8479.89,942.2099999999999,930.5299509285019,23,8,家居,28.25,74,近期活跃
C000761,2023-03-05,2023-06-25,5,16787.54,3357.5080000000003,2779.685147003164,26,5,食品,28.0,189,流失
C000762,2023-03-23,2023-11-05,5,6556.53,1311.306,544.3583501518095,14,5,图书,56.75,56,近期活跃
C000763,2023-06-07,2023-11-30,3,3298.42,1099.4733333333334,1080.9943580487982,8,3,图书,88.0,31,近期活跃
C000764,2023-03-27,2023-06-18,2,1434.53,717.265,12.027886347983166,3,2,服装,83.0,196,流失
C000765,2023-01-03,2023-09-23,8,15267.82,1908.4775,1973.7011217416598,35,8,玩具,37.57142857142857,99,沉睡
C000766,2023-04-12,2023-06-06,2,3202.68,1601.34,843.1541258868392,11,2,图书,55.0,208,流失
C000767,2023-01-09,2023-10-30,8,11802.070000000002,1475.2587500000002,1485.1672714203658,31,8,家居,42.0,62,近期活跃
C000768,2023-01-17,2023-08-15,4,6031.79,1507.9475,1841.3287347705368,11,4,电子产品,70.0,138,沉睡
C000769,2023-06-08,2023-12-05,3,1740.98,580.3266666666667,316.89027317564256,9,3,运动,90.0,26,活跃
C000770,2023-03-17,2023-11-29,8,20113.239999999998,2514.1549999999997,2154.074211826775,36,8,玩具,36.714285714285715,32,近期活跃
C000771,2023-01-15,2023-12-30,6,22057.92,3676.3199999999997,5255.97738222683,32,6,电子产品,69.8,1,活跃
C000772,2023-04-15,2023-11-12,9,17787.53,1976.392222222222,1125.6524026178972,39,8,电子产品,26.375,49,近期活跃
C000773,2023-02-03,2023-12-14,3,2425.81,808.6033333333334,514.2635079736199,6,3,图书,157.0,17,活跃
C000774,2023-01-31,2023-12-05,4,6152.16,1538.04,335.05559747600097,18,4,图书,102.66666666666667,26,活跃
C000775,2023-04-28,2023-11-09,9,19118.09,2124.2322222222224,1615.8889655293287,44,8,图书,24.375,52,近期活跃
C000776,2023-03-20,2023-10-09,3,4238.21,1412.7366666666667,852.8329501334557,12,2,服装,101.5,83,近期活跃
C000777,2023-08-24,2023-12-29,3,7589.4,2529.7999999999997,2625.9681945522493,13,3,电子产品,63.5,2,活跃
C000778,2023-04-16,2023-11-10,7,14577.7,2082.5285714285715,1243.5456636760948,32,6,电子产品,34.666666666666664,51,近期活跃
C000779,2023-07-03,2023-12-16,8,13058.47,1632.30875,1341.5275118784505,27,7,服装,23.714285714285715,15,活跃
C000780,2023-04-07,2023-04-07,1,1677.46,1677.46,,2,1,服装,0.0,268,流失
C000781,2023-03-31,2023-12-22,6,5794.51,965.7516666666667,847.5737838658453,18,6,家居,53.2,9,活跃
C000782,2023-06-01,2023-10-20,3,3407.8599999999997,1135.9533333333331,672.0889769467531,11,3,图书,70.5,72,近期活跃
C000783,2023-02-23,2023-11-16,5,9335.02,1867.0040000000001,1338.0433867890831,24,5,家居,66.5,45,近期活跃
C000784,2023-01-16,2023-11-18,6,11726.39,1954.3983333333333,1633.2454699207544,23,6,图书,61.2,43,近期活跃
C000785,2023-01-13,2023-12-16,5,14185.71,2837.142,1748.014576432359,32,5,电子产品,84.25,15,活跃
C000786,2023-03-05,2023-10-13,6,12854.61,2142.435,1439.5546274421126,22,6,美妆,44.4,79,近期活跃
C000787,2023-04-11,2023-12-09,5,14915.35,2983.07,3254.7837184212412,32,5,图书,60.5,22,活跃
C000788,2023-04-24,2023-12-19,5,14007.29,2801.458,4077.081424955847,30,5,电子产品,59.75,12,活跃
C000789,2023-02-07,2023-07-24,3,2561.41,853.8033333333333,473.4355918531404,10,3,家居,83.5,160,沉睡
C000790,2023-01-30,2023-11-30,3,7930.79,2643.596666666667,1812.4067446722142,21,3,家居,152.0,31,近期活跃
C000791,2023-02-17,2023-09-27,7,8451.699999999999,1207.3857142857141,1659.747389292089,24,7,服装,37.0,95,沉睡
C000792,2023-07-18,2023-10-30,3,10263.43,3421.1433333333334,713.0415781939598,14,3,服装,52.0,62,近期活跃
C000793,2023-05-13,2023-08-21,3,2599.68,866.56,1059.1795641438707,11,3,图书,50.0,132,沉睡
C000794,2023-04-04,2023-12-11,5,4665.88,933.176,980.1644505795953,16,5,家居,62.75,20,活跃
C000795,2023-02-01,2023-12-12,7,5544.17,792.0242857142857,799.2412585041128,32,7,家居,52.333333333333336,19,活跃
C000796,2023-01-16,2023-11-17,4,16922.95,4230.7375,1313.3362427643324,23,3,食品,101.66666666666667,44,近期活跃
C000797,2023-03-21,2023-08-24,5,8816.220000000001,1763.2440000000001,1367.7197786206061,22,5,美妆,39.0,129,沉睡
C000798,2023-01-09,2023-10-23,8,12385.619999999999,1548.2024999999999,1173.8546259074358,25,8,电子产品,41.0,69,近期活跃
C000799,2023-01-30,2023-12-30,7,9574.07,1367.7242857142858,926.9928526487702,22,7,图书,55.666666666666664,1,活跃
C000800,2023-03-07,2023-04-01,2,1442.05,721.025,722.42978513486,3,2,玩具,25.0,274,流失
C000801,2023-09-29,2023-12-22,2,5357.84,2678.92,3188.740456167607,8,2,家居,84.0,9,活跃
C000802,2023-01-07,2023-10-24,5,10751.91,2150.382,2395.094658258834,21,3,图书,72.5,68,近期活跃
C000803,2023-01-15,2023-12-04,4,2107.82,526.955,319.0381763467605,15,4,图书,107.66666666666667,27,活跃
C000804,2023-02-26,2023-11-19,5,10718.49,2143.698,1799.1235103155093,21,5,电子产品,66.5,42,近期活跃
C000805,2023-01-08,2023-12-15,7,12442.75,1777.5357142857142,1924.3688918608887,28,7,图书,56.833333333333336,16,活跃
C000806,2023-01-30,2023-11-21,7,20452.21,2921.7442857142855,1240.070286836693,32,7,电子产品,49.166666666666664,40,近期活跃
C000807,2023-02-10,2023-11-07,5,8998.26,1799.652,1341.5238377941705,17,5,玩具,67.5,54,近期活跃
C000808,2023-01-04,2023-09-14,4,1983.51,495.8775,408.2413788740676,7,4,运动,84.33333333333333,108,沉睡
C000809,2023-01-01,2023-07-29,5,6729.0199999999995,1345.8039999999999,627.4334399998138,18,5,服装,52.25,155,沉睡
C000810,2023-02-12,2023-12-12,6,10872.89,1812.1483333333333,1358.1854485366373,27,6,家居,60.6,19,活跃
C000811,2023-09-24,2023-11-16,3,1233.52,411.17333333333335,318.985773402723,7,3,图书,26.5,45,近期活跃
C000812,2023-01-11,2023-12-31,6,8403.2,1400.5333333333335,753.666194085065,18,6,图书,70.8,0,活跃
C000813,2023-01-01,2023-12-30,7,17042.76,2434.68,2419.6764547627713,36,7,电子产品,60.5,1,活跃
C000814,2023-01-01,2023-09-09,9,20953.2,2328.133333333333,1339.2963421326886,46,9,服装,31.375,113,沉睡
C000815,2023-07-28,2023-11-17,2,2274.2799999999997,1137.1399999999999,878.014490199336,8,2,家居,112.0,44,近期活跃
C000816,2023-04-07,2023-09-28,3,5338.6900000000005,1779.5633333333335,1873.0901526710702,11,3,图书,87.0,94,沉睡
C000817,2023-03-09,2023-12-10,5,14900.14,2980.028,2896.563186557476,22,5,服装,69.0,21,活跃
C000818,2023-01-10,2023-12-22,5,7889.18,1577.836,1677.3263636603342,14,5,家居,86.5,9,活跃
C000819,2023-02-24,2023-12-04,7,4536.08,648.0114285714286,570.9106027925496,20,6,家居,47.166666666666664,27,活跃
C000820,2023-01-01,2023-12-03,8,10021.09,1252.63625,1315.7218812167332,21,8,服装,48.0,28,活跃
C000821,2023-01-22,2023-12-30,6,10805.16,1800.86,1306.3883875632089,21,5,图书,68.4,1,活跃
C000822,2023-01-05,2023-09-03,3,4388.7699999999995,1462.9233333333332,1201.6112744699649,9,3,玩具,120.5,119,沉睡
C000823,2023-07-04,2023-09-20,2,1971.3,985.65,867.9311474996159,5,2,图书,78.0,102,沉睡
C000824,2023-01-10,2023-12-24,10,9841.56,984.156,636.9734523894139,32,9,图书,38.666666666666664,7,活跃
C000825,2023-01-11,2023-12-02,10,12954.35,1295.435,866.6812918028814,34,8,服装,36.111111111111114,29,活跃
C000826,2023-04-03,2023-07-23,3,2621.92,873.9733333333334,872.3482151258942,9,3,家居,55.5,161,沉睡
C000827,2023-02-12,2023-12-20,7,7753.48,1107.6399999999999,483.110228588328,20,7,服装,51.833333333333336,11,活跃
C000828,2023-03-27,2023-12-29,4,7668.94,1917.235,1194.6104898668852,22,4,食品,92.33333333333333,2,活跃
C000829,2023-01-14,2023-11-11,6,8609.109999999999,1434.8516666666665,985.9166372755187,21,6,电子产品,60.2,50,近期活跃
C000830,2023-01-11,2023-11-15,6,10901.720000000001,1816.9533333333336,1774.1510017207293,17,5,服装,61.6,46,近期活跃
C000831,2023-05-10,2023-06-24,3,3896.86,1298.9533333333334,396.01624718353827,10,3,图书,22.5,190,流失
C000832,2023-04-01,2023-12-14,7,16223.009999999998,2317.5728571428567,3544.763078687179,29,7,图书,42.833333333333336,17,活跃
C000833,2023-06-05,2023-10-25,3,3134.8,1044.9333333333334,258.0231790621404,14,3,图书,71.0,67,近期活跃
C000834,2023-03-13,2023-11-14,3,4936.68,1645.5600000000002,1023.85215182662,10,2,服装,123.0,47,近期活跃
C000835,2023-03-25,2023-10-16,6,6502.25,1083.7083333333333,897.2520518431076,17,6,服装,41.0,76,近期活跃
C000836,2023-05-19,2023-10-09,2,3002.0299999999997,1501.0149999999999,777.7821039661428,7,2,电子产品,143.0,83,近期活跃
C000837,2023-01-02,2023-12-21,6,4619.62,769.9366666666666,830.1128594514524,19,6,电子产品,70.6,10,活跃
C000838,2023-01-04,2023-10-28,5,4084.37,816.874,752.7598312410138,9,5,图书,74.25,64,近期活跃
C000839,2023-07-16,2023-07-16,1,2960.04,2960.04,,5,1,玩具,0.0,168,沉睡
C000840,2023-07-24,2023-10-21,2,4815.91,2407.955,2176.4817435600053,10,2,图书,89.0,71,近期活跃
C000841,2023-04-05,2023-12-18,9,27752.760000000002,3083.6400000000003,3126.9819195471855,43,8,家居,32.125,13,活跃
C000842,2023-01-12,2023-08-25,3,4870.46,1623.4866666666667,1570.7951894608454,9,3,家居,112.5,128,沉睡
C000843,2023-01-30,2023-10-07,6,11603.86,1933.9766666666667,1355.4030620544822,23,5,食品,50.0,85,近期活跃
C000844,2023-03-09,2023-09-27,5,10572.95,2114.59,1209.6478131671217,17,5,电子产品,50.5,95,沉睡
C000845,2023-03-13,2023-10-22,5,7135.76,1427.152,1164.092387020893,19,5,服装,55.75,70,近期活跃
C000846,2023-04-13,2023-05-27,4,6798.24,1699.56,707.3077543285762,13,4,家居,14.666666666666666,218,流失
C000847,2023-01-29,2023-10-15,3,3663.17,1221.0566666666666,1055.2297422520523,7,3,食品,129.5,77,近期活跃
C000848,2023-01-05,2023-07-05,4,8204.25,2051.0625,606.546624939089,17,4,家居,60.333333333333336,179,沉睡
C000849,2023-01-03,2023-08-25,4,5754.9,1438.725,915.8467250400946,13,4,图书,78.0,128,沉睡
C000850,2023-06-20,2023-11-11,3,2100.9300000000003,700.3100000000001,629.9489245962724,7,3,电子产品,72.0,50,近期活跃
C000851,2023-02-08,2023-12-08,5,10339.63,2067.926,1713.4418710536986,24,5,家居,75.75,23,活跃
C000852,2023-01-09,2023-09-10,5,7391.12,1478.224,1171.9893633817674,17,5,家居,61.0,112,沉睡
C000853,2023-07-02,2023-07-02,1,1790.34,1790.34,,3,1,玩具,0.0,182,流失
C000854,2023-04-28,2023-12-18,4,7792.69,1948.1725,857.8141359437951,17,4,图书,78.0,13,活跃
C000855,2023-12-29,2023-12-29,1,1107.36,1107.36,,9,1,服装,0.0,2,活跃
C000856,2023-07-21,2023-12-13,3,8618.970000000001,2872.9900000000002,3773.353022538443,29,2,服装,72.5,18,活跃
C000857,2023-01-07,2023-12-07,8,15489.800000000001,1936.2250000000001,2093.8759299442745,33,8,电子产品,47.714285714285715,24,活跃
C000858,2023-05-07,2023-10-23,5,11185.6,2237.12,1950.7289637594454,21,5,图书,42.25,69,近期活跃
C000859,2023-02-04,2023-08-24,3,5530.68,1843.5600000000002,1390.913892805734,11,3,图书,100.5,129,沉睡
C000860,2023-02-23,2023-12-04,5,11533.23,2306.6459999999997,2796.584093511225,29,5,电子产品,71.0,27,活跃
C000861,2023-03-05,2023-03-05,1,714.65,714.65,,4,1,美妆,0.0,301,流失
C000862,2023-02-25,2023-07-22,2,2449.7,1224.85,361.88310847565134,4,2,图书,147.0,162,沉睡
C000863,2023-02-05,2023-12-23,7,17532.07,2504.5814285714287,1980.2284394098624,35,6,食品,53.5,8,活跃
C000864,2023-01-02,2023-11-18,11,17693.73,1608.520909090909,1075.4124759128897,47,9,美妆,32.0,43,近期活跃
C000865,2023-01-13,2023-07-29,5,8422.45,1684.4900000000002,1134.937303819026,21,5,服装,49.25,155,沉睡
C000866,2023-01-27,2023-09-12,9,7516.19,835.1322222222221,885.5063111827292,31,8,电子产品,28.5,110,沉睡
C000867,2023-02-13,2023-11-07,9,18358.23,2039.8033333333333,1828.1422703662865,50,8,玩具,33.375,54,近期活跃
C000868,2023-03-11,2023-12-18,5,3429.9,685.98,671.2974358285603,18,4,家居,70.5,13,活跃
C000869,2023-04-10,2023-12-09,3,4625.27,1541.756666666667,1160.468223706851,8,3,图书,121.5,22,活跃
C000870,2023-03-02,2023-12-04,4,14156.27,3539.0675,3592.436182660962,23,4,食品,92.33333333333333,27,活跃
C000871,2023-03-05,2023-09-15,5,5116.82,1023.3639999999999,1349.1199530175218,13,5,图书,48.5,107,沉睡
C000872,2023-01-24,2023-05-19,5,6607.209999999999,1321.4419999999998,1164.406747519955,17,5,家居,28.75,226,流失
C000873,2023-01-08,2023-08-15,3,2540.4900000000002,846.83,669.9986117149796,15,3,家居,109.5,138,沉睡
C000874,2023-03-21,2023-10-15,3,3473.12,1157.7066666666667,833.3740710109317,10,3,图书,104.0,77,近期活跃
C000875,2023-01-19,2023-10-13,4,6840.93,1710.2325,1912.582298070247,10,3,家居,89.0,79,近期活跃
C000876,2023-01-04,2023-12-23,8,16228.54,2028.5675,2555.7920771665176,31,8,玩具,50.42857142857143,8,活跃
C000877,2023-02-19,2023-10-15,6,8526.61,1421.1016666666667,1348.196436435235,19,6,电子产品,47.6,77,近期活跃
C000878,2023-01-11,2023-10-16,7,17122.64,2446.0914285714284,1924.3387606866293,31,7,家居,46.333333333333336,76,近期活跃
C000879,2023-01-26,2023-12-08,11,25832.600000000002,2348.418181818182,2372.2175182171563,57,11,电子产品,31.6,23,活跃
C000880,2023-05-31,2023-10-16,3,2890.23,963.41,643.0079994059172,6,3,家居,69.0,76,近期活跃
C000881,2023-03-10,2023-08-09,6,11740.39,1956.7316666666666,1496.1480214392782,29,5,家居,30.4,144,沉睡
C000882,2023-03-05,2023-12-25,6,9704.91,1617.485,1990.8232817580772,26,5,运动,59.0,6,活跃
C000883,2023-06-06,2023-11-23,3,15177.2,5059.066666666667,2914.2389097898845,29,3,玩具,85.0,38,近期活跃
C000884,2023-07-26,2023-12-27,5,8686.800000000001,1737.3600000000001,3024.3618387107717,29,4,电子产品,38.5,4,活跃
C000885,2023-01-30,2023-10-13,8,13149.380000000001,1643.6725000000001,1031.0398307499363,26,8,图书,36.57142857142857,79,近期活跃
C000886,2023-01-26,2023-11-16,5,9093.64,1818.7279999999998,2760.532850985476,17,5,食品,73.5,45,近期活跃
C000887,2023-01-19,2023-07-11,6,10292.7,1715.45,1429.0004007277255,23,6,运动,34.6,173,沉睡
C000888,2023-03-30,2023-12-17,5,7966.950000000001,1593.39,1784.9364143716718,29,5,电子产品,65.5,14,活跃
C000889,2023-03-05,2023-10-30,6,8408.56,1401.4266666666665,1668.6588972185618,17,6,图书,47.8,62,近期活跃
C000890,2023-01-15,2023-10-31,4,6375.709999999999,1593.9274999999998,2191.909414146716,11,4,电子产品,96.33333333333333,61,近期活跃
C000891,2023-02-03,2023-10-21,4,3412.81,853.2025,155.661089630646,10,4,食品,86.66666666666667,71,近期活跃
C000892,2023-03-31,2023-12-16,4,7308.29,1827.0725,2682.149237189895,14,4,家居,86.66666666666667,15,活跃
C000894,2023-02-26,2023-11-11,5,11188.0,2237.6,1106.079934701828,25,5,电子产品,64.5,50,近期活跃
C000895,2023-01-09,2023-12-27,6,16065.9,2677.65,2144.083325796831,26,5,家居,70.4,4,活跃
C000896,2023-03-12,2023-11-29,8,15974.69,1996.83625,1767.58539322463,36,8,电子产品,37.42857142857143,32,近期活跃
C000897,2023-09-21,2023-12-16,3,12594.73,4198.243333333333,3281.7763877865495,17,3,家居,43.0,15,活跃
C000898,2023-02-02,2023-11-03,8,15309.210000000001,1913.6512500000001,2358.225470466163,33,7,美妆,39.142857142857146,58,近期活跃
C000899,2023-01-01,2023-12-28,6,12365.109999999999,2060.8516666666665,1468.31618338036,28,6,图书,72.2,3,活跃
C000900,2023-02-15,2023-09-18,2,8123.4,4061.7,1265.8625596801573,9,2,电子产品,215.0,104,沉睡
C000901,2023-01-01,2023-10-01,4,6650.650000000001,1662.6625000000001,1846.8573727889766,14,4,电子产品,91.0,91,沉睡
C000902,2023-06-10,2023-11-18,3,2785.7,928.5666666666666,115.29441501362213,11,3,家居,80.5,43,近期活跃
C000903,2023-01-28,2023-07-31,3,4894.79,1631.5966666666666,613.9695233750072,9,3,图书,92.0,153,沉睡
C000904,2023-02-12,2023-12-11,4,9200.099999999999,2300.0249999999996,706.260175501918,20,4,家居,100.66666666666667,20,活跃
C000905,2023-03-22,2023-11-06,7,11723.51,1674.787142857143,1130.849341641262,31,7,图书,38.166666666666664,55,近期活跃
C000906,2023-02-01,2023-11-17,5,13882.02,2776.404,4189.019140118603,21,5,电子产品,72.25,44,近期活跃
C000907,2023-02-14,2023-11-28,2,1514.59,757.295,949.7080467438401,8,2,服装,287.0,33,近期活跃
C000908,2023-01-16,2023-12-12,8,17547.11,2193.38875,1755.4914370661281,40,8,图书,47.142857142857146,19,活跃
C000909,2023-04-10,2023-11-17,5,12805.4,2561.08,3267.157951829082,22,5,玩具,55.25,44,近期活跃
C000910,2023-01-31,2023-10-11,6,7324.82,1220.8033333333333,824.0339725197418,19,6,家居,50.6,81,近期活跃
C000911,2023-05-09,2023-11-08,3,4200.9,1400.3,480.78095979354254,19,3,家居,91.5,53,近期活跃
C000912,2023-04-14,2023-11-26,10,30265.59,3026.559,2105.0598293131193,48,9,服装,25.11111111111111,35,近期活跃
C000913,2023-01-08,2023-11-17,5,10367.43,2073.486,1072.8635818826174,17,5,电子产品,78.25,44,近期活跃
C000914,2023-02-13,2023-08-19,3,6254.6,2084.866666666667,1504.4681581985487,11,3,电子产品,93.5,134,沉睡
C000915,2023-05-22,2023-10-11,4,2541.1800000000003,635.2950000000001,658.0626406100461,12,4,家居,47.333333333333336,81,近期活跃
C000916,2023-02-01,2023-10-14,5,4456.95,891.39,811.0892560316651,15,5,服装,63.75,78,近期活跃
C000917,2023-01-29,2023-09-25,7,12302.56,1757.5085714285713,857.3303243874473,29,7,服装,39.833333333333336,97,沉睡
C000918,2023-05-04,2023-11-29,7,11405.8,1629.3999999999999,1390.0728676583828,28,7,电子产品,34.833333333333336,32,近期活跃
C000919,2023-03-12,2023-12-13,3,5624.93,1874.9766666666667,1218.968342096436,19,3,美妆,138.0,18,活跃
C000920,2023-01-28,2023-12-29,7,11217.16,1602.4514285714286,882.79921319306,34,6,家居,55.833333333333336,2,活跃
C000921,2023-02-24,2023-11-29,6,9051.91,1508.6516666666666,962.4511297186298,14,5,服装,55.6,32,近期活跃
C000922,2023-03-29,2023-12-22,8,12512.31,1564.03875,693.6570933710175,31,7,食品,38.285714285714285,9,活跃
C000923,2023-04-10,2023-12-03,4,11246.380000000001,2811.5950000000003,1513.502363845748,21,4,玩具,79.0,28,活跃
C000924,2023-02-08,2023-10-11,3,1923.35,641.1166666666667,500.1341862273897,8,3,电子产品,122.5,81,近期活跃
C000925,2023-03-06,2023-07-09,2,1405.03,702.515,420.97602217941113,4,1,服装,125.0,175,沉睡
