customer_id,first_purchase,last_purchase,purchase_days,total_revenue,avg_order_value,transaction_count,lifetime_days,purchase_frequency,predicted_clv,historical_clv
C000716,2023-01-02,2023-12-28,6,7608.27,1268.045,6,360,3.020689655172414,7660.740827586208,7608.27
C000717,2023-08-16,2023-12-13,4,6992.25,1748.0625,4,119,3.016528925619835,10546.162190082647,6992.25
C000718,2023-04-28,2023-12-31,5,12829.439999999999,2565.888,5,247,2.9820261437908497,15303.09019607843,12829.439999999999
C000719,2023-02-19,2023-07-16,6,11691.24,1948.54,6,147,4.27734375,16669.15078125,11691.24
C000720,2023-07-27,2023-11-25,2,1747.4099999999999,873.7049999999999,2,121,1.5020576131687242,2624.71049382716,1747.4099999999999
C000721,2023-05-19,2023-05-19,1,240.35,240.35,1,0,1.0,480.7,240.35
C000722,2023-06-18,2023-06-18,1,2045.7,2045.7,1,0,1.0,4091.4,2045.7
C000723,2023-04-30,2023-04-30,1,1266.18,1266.18,1,0,1.0,2532.36,1266.18
C000724,2023-03-16,2023-08-17,4,9595.97,2398.9925,4,154,2.813102119460501,13497.22177263969,9595.97
C000725,2023-01-11,2023-08-07,5,10267.11,2053.422,5,208,3.18499127399651,13080.262303664924,10267.11
C000726,2023-01-16,2023-10-07,8,13528.45,1691.05625,8,264,4.642289348171701,15700.744833068364,13528.45
C000727,2023-02-10,2023-10-25,6,12937.85,2156.3083333333334,6,257,3.5209003215434085,15184.29340836013,12937.85
C000728,2023-01-07,2023-12-15,6,12979.59,2163.265,6,342,3.0975954738330977,13401.839745403111,12979.59
C000729,2023-01-18,2023-02-17,3,7070.77,2356.9233333333336,3,30,2.7721518987341773,13067.498987341774,7070.77
C000730,2023-02-03,2023-11-09,4,7305.1,1826.275,4,279,2.267080745341615,8280.625776397517,7305.1
C000731,2023-04-09,2023-05-29,2,806.98,403.49,2,50,1.7590361445783131,1419.506987951807,806.98
C000732,2023-05-26,2023-05-26,1,2961.48,2961.48,1,0,1.0,5922.96,2961.48
C000733,2023-04-01,2023-06-10,4,7254.1,1813.525,4,70,3.35632183908046,12173.547126436784,7254.1
C000734,2023-01-16,2023-10-28,3,7164.0,2388.0,3,285,1.6846153846153846,8045.723076923077,7164.0
C000735,2023-04-29,2023-10-14,2,1057.9299999999998,528.9649999999999,2,168,1.3696060037523454,1448.9472795497186,1057.9299999999998
C000736,2023-01-19,2023-08-15,4,4464.99,1116.2475,4,208,2.5479930191972078,5688.38167539267,4464.99
C000737,2023-04-28,2023-07-21,2,3259.8900000000003,1629.9450000000002,2,84,1.6258351893095768,5300.043875278397,3259.8900000000003
C000738,2023-10-30,2023-12-05,2,863.22,431.61,2,36,1.8204488778054861,1571.447880299252,863.22
C000739,2023-03-03,2023-12-17,7,8091.44,1155.9199999999998,7,289,3.9067278287461775,9031.729663608561,8091.44
C000740,2023-02-02,2023-07-22,4,3444.8,861.2,4,170,2.7289719626168223,4700.381308411215,3444.8
C000741,2023-03-24,2023-07-25,3,3694.3,1231.4333333333334,3,123,2.2438524590163933,5526.309426229508,3694.3
C000742,2023-04-10,2023-12-23,6,14004.900000000001,2334.15,6,257,3.5209003215434085,16436.618971061096,14004.900000000001
C000743,2023-02-27,2023-11-15,4,3546.32,886.58,4,261,2.332268370607029,4135.48498402556,3546.32
C000744,2023-10-14,2023-12-14,4,10425.93,2606.4825,4,61,3.4272300469483565,17866.03028169014,10425.93
C000745,2023-08-05,2023-12-17,3,4992.9800000000005,1664.3266666666668,3,134,2.19438877755511,7304.3595190380765,4992.9800000000005
C000746,2023-01-15,2023-08-28,6,8775.0,1462.5,6,225,3.711864406779661,10857.203389830509,8775.0
C000747,2023-01-17,2023-06-21,5,6821.66,1364.3319999999999,5,155,3.509615384615385,9576.561153846154,6821.66
C000748,2023-01-09,2023-10-30,7,5887.69,841.0985714285714,7,294,3.8770864946889225,6522.02382397572,5887.69
C000749,2023-01-23,2023-12-24,6,10576.65,1762.7749999999999,6,335,3.1285714285714286,11029.935,10576.65
C000750,2023-01-28,2023-11-25,4,5965.07,1491.2675,4,301,2.1921921921921923,6538.28993993994,5965.07
C000751,2023-01-02,2023-11-20,6,7982.6900000000005,1330.4483333333335,6,322,3.187772925764192,8482.334352256186,7982.6900000000005
C000752,2023-05-06,2023-09-29,3,5061.06,1687.0200000000002,3,146,2.142857142857143,7230.085714285715,5061.06
C000753,2023-01-16,2023-11-16,6,8413.65,1402.2749999999999,6,304,3.2735426008968607,9180.81390134529,8413.65
C000754,2023-04-10,2023-12-06,4,11702.240000000002,2925.5600000000004,4,240,2.4132231404958677,14120.058181818184,11702.240000000002
C000755,2023-04-06,2023-08-19,4,3834.14,958.535,4,135,2.9200000000000004,5597.844400000001,3834.14
C000756,2023-02-08,2023-09-28,5,12675.009999999998,2535.0019999999995,5,232,3.0569514237855944,15498.755946398656,12675.009999999998
C000757,2023-02-08,2023-12-17,3,3236.95,1078.9833333333333,3,312,1.6174298375184637,3490.3596750369275,3236.95
C000758,2023-01-25,2023-11-04,5,9962.369999999999,1992.4739999999997,5,283,2.816358024691358,11223.040277777776,9962.369999999999
C000759,2023-03-28,2023-08-21,3,5721.29,1907.0966666666666,3,146,2.142857142857143,8173.271428571428,5721.29
C000760,2023-03-06,2023-10-18,9,8479.89,942.2099999999999,9,226,5.558375634517767,10474.31421319797,8479.89
C000761,2023-03-05,2023-06-25,5,16787.54,3357.5080000000003,5,112,3.8259958071278826,25691.623060796646,16787.54
C000762,2023-03-23,2023-11-05,5,6556.53,1311.306,5,227,3.08277027027027,8084.910304054054,6556.53
C000763,2023-06-07,2023-11-30,3,3298.42,1099.4733333333334,3,176,2.024029574861368,4450.7330868761555,3298.42
C000764,2023-03-27,2023-06-18,2,1434.53,717.265,2,83,1.6294642857142856,2337.515401785714,1434.53
C000765,2023-01-03,2023-09-23,8,15267.82,1908.4775,8,263,4.649681528662421,17747.62515923567,15267.82
C000766,2023-04-12,2023-06-06,2,3202.68,1601.34,2,55,1.7380952380952381,5566.562857142857,3202.68
C000767,2023-01-09,2023-10-30,8,11802.070000000002,1475.2587500000002,8,294,4.430955993930197,13073.613201820941,11802.070000000002
C000768,2023-01-17,2023-08-15,4,6031.79,1507.9475,4,210,2.5391304347826087,7657.750782608696,6031.79
C000769,2023-06-08,2023-12-05,3,1740.98,580.3266666666667,3,180,2.0091743119266057,2331.9548623853216,1740.98
C000770,2023-03-17,2023-11-29,8,20113.239999999998,2514.1549999999997,8,257,4.694533762057878,23605.571061093247,20113.239999999998
C000771,2023-01-15,2023-12-30,6,22057.92,3676.3199999999997,6,349,3.0672268907563027,22552.21512605042,22057.92
C000772,2023-04-15,2023-11-12,9,17787.53,1976.392222222222,9,211,5.703125,22543.22378472222,17787.53
C000773,2023-02-03,2023-12-14,3,2425.81,808.6033333333334,3,314,1.6126656848306333,2608.0136966126656,2425.81
C000774,2023-01-31,2023-12-05,4,6152.16,1538.04,4,308,2.1693907875185734,6673.219613670133,6152.16
C000775,2023-04-28,2023-11-09,9,19118.09,2124.2322222222224,9,195,5.866071428571429,24921.795892857146,19118.09
C000776,2023-03-20,2023-10-09,3,4238.21,1412.7366666666667,3,203,1.9278169014084507,5446.995246478873,4238.21
C000777,2023-08-24,2023-12-29,3,7589.4,2529.7999999999997,3,127,2.225609756097561,11260.695121951218,7589.4
C000778,2023-04-16,2023-11-10,7,14577.7,2082.5285714285715,7,208,4.458987783595114,18571.938917975567,14577.7
C000779,2023-07-03,2023-12-16,8,13058.47,1632.30875,8,166,5.499058380414312,17952.32222222222,13058.47
C000780,2023-04-07,2023-04-07,1,1677.46,1677.46,1,0,1.0,3354.92,1677.46
C000781,2023-03-31,2023-12-22,6,5794.51,965.7516666666667,6,266,3.47068145800317,6703.632805071316,5794.51
C000782,2023-06-01,2023-10-20,3,3407.8599999999997,1135.9533333333331,3,141,2.1640316205533594,4916.477865612646,3407.8599999999997
C000783,2023-02-23,2023-11-16,5,9335.02,1867.0040000000001,5,266,2.892234548335975,10799.626941362918,9335.02
C000784,2023-01-16,2023-11-18,6,11726.39,1954.3983333333333,6,306,3.263785394932936,12757.47347242921,11726.39
C000785,2023-01-13,2023-12-16,5,14185.71,2837.142,5,337,2.5997150997151,14751.521794871795,14185.71
C000786,2023-03-05,2023-10-13,6,12854.61,2142.435,6,222,3.7308347529812607,15986.141908006814,12854.61
C000787,2023-04-11,2023-12-09,5,14915.35,2983.07,5,242,3.0065897858319603,17937.735584843493,14915.35
C000788,2023-04-24,2023-12-19,5,14007.29,2801.458,5,239,3.0215231788079473,16929.34056291391,14007.29
C000789,2023-02-07,2023-07-24,3,2561.41,853.8033333333333,3,167,2.058270676691729,3514.716729323308,2561.41
C000790,2023-01-30,2023-11-30,3,7930.79,2643.596666666667,3,304,1.6367713004484303,8653.926307922271,7930.79
C000791,2023-02-17,2023-09-27,7,8451.699999999999,1207.3857142857141,7,222,4.352640545144804,10510.63202725724,8451.699999999999
C000792,2023-07-18,2023-10-30,3,10263.43,3421.1433333333334,3,104,2.3347547974413647,15975.061620469085,10263.43
C000793,2023-05-13,2023-08-21,3,2599.68,866.56,3,100,2.3548387096774195,4081.218064516129,2599.68
C000794,2023-04-04,2023-12-11,5,4665.88,933.176,5,251,2.9626623376623376,5529.37077922078,4665.88
C000795,2023-02-01,2023-12-12,7,5544.17,792.0242857142857,7,314,3.7628865979381443,5960.595139911635,5544.17
C000796,2023-01-16,2023-11-17,4,16922.95,4230.7375,4,305,2.1791044776119404,18438.438059701493,16922.95
C000797,2023-03-21,2023-08-24,5,8816.220000000001,1763.2440000000001,5,156,3.5028790786948174,12352.86103646833,8816.220000000001
C000798,2023-01-09,2023-10-23,8,12385.619999999999,1548.2024999999999,8,287,4.478527607361963,13867.335276073618,12385.619999999999
C000799,2023-01-30,2023-12-30,7,9574.07,1367.7242857142858,7,334,3.6552217453505005,9998.671101573676,9574.07
C000800,2023-03-07,2023-04-01,2,1442.05,721.025,2,25,1.8717948717948718,2699.221794871795,1442.05
C000801,2023-09-29,2023-12-22,2,5357.84,2678.92,2,84,1.6258351893095768,8710.964810690424,5357.84
C000802,2023-01-07,2023-10-24,5,10751.91,2150.382,5,290,2.786259541984733,11983.044732824428,10751.91
C000803,2023-01-15,2023-12-04,4,2107.82,526.955,4,323,2.1220930232558137,2236.4950581395346,2107.82
C000804,2023-02-26,2023-11-19,5,10718.49,2143.698,5,266,2.892234548335975,12400.154833597466,10718.49
C000805,2023-01-08,2023-12-15,7,12442.75,1777.5357142857142,7,341,3.6189801699716715,12865.733002832862,12442.75
C000806,2023-01-30,2023-11-21,7,20452.21,2921.7442857142855,7,295,3.871212121212121,22621.383787878785,20452.21
C000807,2023-02-10,2023-11-07,5,8998.26,1799.652,5,270,2.8740157480314963,10344.456377952756,8998.26
C000808,2023-01-04,2023-09-14,4,1983.51,495.8775,4,253,2.3624595469255665,2342.981067961165,1983.51
C000809,2023-01-01,2023-07-29,5,6729.0199999999995,1345.8039999999999,5,209,3.1794425087108014,8557.812891986061,6729.0199999999995
C000810,2023-02-12,2023-12-12,6,10872.89,1812.1483333333333,6,303,3.2784431137724552,11882.050449101796,10872.89
C000811,2023-09-24,2023-11-16,3,1233.52,411.17333333333335,3,53,2.619617224880383,2154.233492822967,1233.52
C000812,2023-01-11,2023-12-31,6,8403.2,1400.5333333333335,6,354,3.0458970792767732,8531.760778859529,8403.2
C000813,2023-01-01,2023-12-30,7,17042.76,2434.68,7,363,3.5096153846153846,17089.580769230768,17042.76
C000814,2023-01-01,2023-09-09,9,20953.2,2328.133333333333,9,251,5.332792207792208,24830.902597402597,20953.2
C000815,2023-07-28,2023-11-17,2,2274.2799999999997,1137.1399999999999,2,112,1.5303983228511528,3480.5542976939196,2274.2799999999997
C000816,2023-04-07,2023-09-28,3,5338.6900000000005,1779.5633333333335,3,174,2.0315398886827456,7230.507792207792,5338.6900000000005
C000817,2023-03-09,2023-12-10,5,14900.14,2980.028,5,276,2.847113884555382,16968.958190327612,14900.14
C000818,2023-01-10,2023-12-22,5,7889.18,1577.836,5,346,2.566807313642757,8100.001969057666,7889.18
C000819,2023-02-24,2023-12-04,7,4536.08,648.0114285714286,7,283,3.942901234567901,5110.09012345679,4536.08
C000820,2023-01-01,2023-12-03,8,10021.09,1252.63625,8,336,4.165477888730385,10435.657203994295,10021.09
C000821,2023-01-22,2023-12-30,6,10805.16,1800.86,6,342,3.0975954738330977,11156.671570014145,10805.16
C000822,2023-01-05,2023-09-03,3,4388.7699999999995,1462.9233333333332,3,241,1.8069306930693068,5286.80214521452,4388.7699999999995
C000823,2023-07-04,2023-09-20,2,1971.3,985.65,2,78,1.6478555304740405,3248.417607223476,1971.3
C000824,2023-01-10,2023-12-24,10,9841.56,984.156,10,348,5.119214586255259,10076.21150070126,9841.56
C000825,2023-01-11,2023-12-02,10,12954.35,1295.435,10,325,5.2898550724637685,13705.326811594203,12954.35
C000826,2023-04-03,2023-07-23,3,2621.92,873.9733333333334,3,111,2.300420168067227,4021.011764705883,2621.92
C000827,2023-02-12,2023-12-20,7,7753.48,1107.6399999999999,7,311,3.779585798816568,8372.840828402366,7753.48
C000828,2023-03-27,2023-12-29,4,7668.94,1917.235,4,277,2.2741433021806854,8720.134267912772,7668.94
C000829,2023-01-14,2023-11-11,6,8609.109999999999,1434.8516666666665,6,301,3.288288288288288,9436.41186186186,8609.109999999999
C000830,2023-01-11,2023-11-15,6,10901.720000000001,1816.9533333333336,6,308,3.2540861812778603,11825.045468053493,10901.720000000001
C000831,2023-05-10,2023-06-24,3,3896.86,1298.9533333333334,3,45,2.670731707317073,6938.311707317072,3896.86
C000832,2023-04-01,2023-12-14,7,16223.009999999998,2317.5728571428567,7,257,4.107717041800643,19039.86704180064,16223.009999999998
C000833,2023-06-05,2023-10-25,3,3134.8,1044.9333333333334,3,142,2.1597633136094676,4513.617357001973,3134.8
C000834,2023-03-13,2023-11-14,3,4936.68,1645.5600000000002,3,246,1.7921440261865793,5898.161047463175,4936.68
C000835,2023-03-25,2023-10-16,6,6502.25,1083.7083333333333,6,205,3.8421052631578947,8327.44298245614,6502.25
C000836,2023-05-19,2023-10-09,2,3002.0299999999997,1501.0149999999999,2,143,1.437007874015748,4313.940748031496,3002.0299999999997
C000837,2023-01-02,2023-12-21,6,4619.62,769.9366666666666,6,353,3.0501392757660164,4696.828133704735,4619.62
C000838,2023-01-04,2023-10-28,5,4084.37,816.874,5,297,2.756797583081571,4503.912537764351,4084.37
C000839,2023-07-16,2023-07-16,1,2960.04,2960.04,1,0,1.0,5920.08,2960.04
C000840,2023-07-24,2023-10-21,2,4815.91,2407.955,2,89,1.6079295154185023,7743.643832599119,4815.91
C000841,2023-04-05,2023-12-18,9,27752.760000000002,3083.6400000000003,9,257,5.281350482315113,32571.567202572354,27752.760000000002
C000842,2023-01-12,2023-08-25,3,4870.46,1623.4866666666667,3,225,1.8559322033898304,6026.162372881356,4870.46
C000843,2023-01-30,2023-10-07,6,11603.86,1933.9766666666667,6,250,3.5609756097560976,13773.687479674798,11603.86
C000844,2023-03-09,2023-09-27,5,10572.95,2114.59,5,202,3.2186948853615522,13612.44003527337,10572.95
C000845,2023-03-13,2023-10-22,5,7135.76,1427.152,5,223,3.1037414965986394,8859.021768707484,7135.76
C000846,2023-04-13,2023-05-27,4,6798.24,1699.56,4,44,3.5696821515892423,12133.777995110026,6798.24
C000847,2023-01-29,2023-10-15,3,3663.17,1221.0566666666666,3,259,1.7548076923076923,4285.439262820512,3663.17
C000848,2023-01-05,2023-07-05,4,8204.25,2051.0625,4,181,2.673992673992674,10969.052197802197,8204.25
C000849,2023-01-03,2023-08-25,4,5754.9,1438.725,4,234,2.4373956594323873,7013.484140233722,5754.9
C000850,2023-06-20,2023-11-11,3,2100.9300000000003,700.3100000000001,3,144,2.151277013752456,3013.121611001965,2100.9300000000003
C000851,2023-02-08,2023-12-08,5,10339.63,2067.926,5,303,2.7320359281437123,11299.296257485028,10339.63
C000852,2023-01-09,2023-09-10,5,7391.12,1478.224,5,244,2.9967159277504107,8859.634811165846,7391.12
C000853,2023-07-02,2023-07-02,1,1790.34,1790.34,1,0,1.0,3580.68,1790.34
C000854,2023-04-28,2023-12-18,4,7792.69,1948.1725,4,234,2.4373956594323873,9496.934390651084,7792.69
C000855,2023-12-29,2023-12-29,1,1107.36,1107.36,1,0,1.0,2214.72,1107.36
C000856,2023-07-21,2023-12-13,3,8618.970000000001,2872.9900000000002,3,145,2.1470588235294117,12336.95705882353,8618.970000000001
C000857,2023-01-07,2023-12-07,8,15489.800000000001,1936.2250000000001,8,334,4.177396280400572,16176.758226037196,15489.800000000001
C000858,2023-05-07,2023-10-23,5,11185.6,2237.12,5,169,3.417602996254682,15291.176029962548,11185.6
C000859,2023-02-04,2023-08-24,3,5530.68,1843.5600000000002,3,201,1.9346289752650176,7133.2091872791525,5530.68
C000860,2023-02-23,2023-12-04,5,11533.23,2306.6459999999997,5,284,2.8120184899845917,12972.662403697996,11533.23
C000861,2023-03-05,2023-03-05,1,714.65,714.65,1,0,1.0,1429.3,714.65
C000862,2023-02-25,2023-07-22,2,2449.7,1224.85,2,147,1.42578125,3492.7363281249995,2449.7
C000863,2023-02-05,2023-12-23,7,17532.07,2504.5814285714287,7,321,3.7244897959183674,18656.575947521866,17532.07
C000864,2023-01-02,2023-11-18,11,17693.73,1608.520909090909,11,320,5.861313868613139,18856.09182481752,17693.73
C000865,2023-01-13,2023-07-29,5,8422.45,1684.4900000000002,5,197,3.247330960854092,10940.19306049822,8422.45
C000866,2023-01-27,2023-09-12,9,7516.19,835.1322222222221,9,228,5.539629005059021,9252.645362563237,7516.19
C000867,2023-02-13,2023-11-07,9,18358.23,2039.8033333333333,9,267,5.197784810126582,21204.91756329114,18358.23
C000868,2023-03-11,2023-12-18,5,3429.9,685.98,5,282,2.820710973724884,3869.9026275115916,3429.9
C000869,2023-04-10,2023-12-09,3,4625.27,1541.756666666667,3,243,1.800986842105263,5553.366940789474,4625.27
C000870,2023-03-02,2023-12-04,4,14156.27,3539.0675,4,277,2.2741433021806854,16096.693302180685,14156.27
C000871,2023-03-05,2023-09-15,5,5116.82,1023.3639999999999,5,194,3.264758497316637,6682.072629695885,5116.82
C000872,2023-01-24,2023-05-19,5,6607.209999999999,1321.4419999999998,5,115,3.8020833333333335,10048.465208333331,6607.209999999999
C000873,2023-01-08,2023-08-15,3,2540.4900000000002,846.83,3,219,1.875,3175.6125,2540.4900000000002
C000874,2023-03-21,2023-10-15,3,3473.12,1157.7066666666667,3,208,1.910994764397906,4424.742757417103,3473.12
C000875,2023-01-19,2023-10-13,4,6840.93,1710.2325,4,267,2.310126582278481,7901.707120253164,6840.93
C000876,2023-01-04,2023-12-23,8,16228.54,2028.5675,8,353,4.066852367688022,16499.769080779944,16228.54
C000877,2023-02-19,2023-10-15,6,8526.61,1421.1016666666667,6,238,3.6318407960199006,10322.430016583749,8526.61
C000878,2023-01-11,2023-10-16,7,17122.64,2446.0914285714284,7,278,3.9735614307931573,19439.389113530327,17122.64
C000879,2023-01-26,2023-12-08,11,25832.600000000002,2348.418181818182,11,316,5.895741556534508,27691.333333333336,25832.600000000002
C000880,2023-05-31,2023-10-16,3,2890.23,963.41,3,138,2.176938369781312,4194.568389662028,2890.23
C000881,2023-03-10,2023-08-09,6,11740.39,1956.7316666666666,6,152,4.235976789168278,16577.339845261118,11740.39
C000882,2023-03-05,2023-12-25,6,9704.91,1617.485,6,295,3.318181818181818,10734.218636363636,9704.91
C000883,2023-06-06,2023-11-23,3,15177.2,5059.066666666667,3,170,2.0467289719626165,20709.076635514015,15177.2
C000884,2023-07-26,2023-12-27,5,8686.800000000001,1737.3600000000001,5,154,3.516377649325626,12218.42774566474,8686.800000000001
C000885,2023-01-30,2023-10-13,8,13149.380000000001,1643.6725000000001,8,256,4.702093397745571,15457.403220611915,13149.380000000001
C000886,2023-01-26,2023-11-16,5,9093.64,1818.7279999999998,5,294,2.769347496206373,10073.379666160849,9093.64
C000887,2023-01-19,2023-07-11,6,10292.7,1715.45,6,173,4.070631970260223,13965.931226765799,10292.7
C000888,2023-03-30,2023-12-17,5,7966.950000000001,1593.39,5,262,2.9106858054226477,9275.715311004786,7966.950000000001
C000889,2023-03-05,2023-10-30,6,8408.56,1401.4266666666665,6,239,3.625827814569537,10162.66357615894,8408.56
C000890,2023-01-15,2023-10-31,4,6375.709999999999,1593.9274999999998,4,289,2.232415902140673,7116.618195718654,6375.709999999999
C000891,2023-02-03,2023-10-21,4,3412.81,853.2025,4,260,2.336,3986.1620799999996,3412.81
C000892,2023-03-31,2023-12-16,4,7308.29,1827.0725,4,260,2.336,8536.082719999999,7308.29
C000894,2023-02-26,2023-11-11,5,11188.0,2237.6,5,258,2.929373996789727,13109.534510433386,11188.0
C000895,2023-01-09,2023-12-27,6,16065.9,2677.65,6,352,3.0543933054393304,16357.192468619247,16065.9
C000896,2023-03-12,2023-11-29,8,15974.69,1996.83625,8,262,4.657097288676236,18598.921371610846,15974.69
C000897,2023-09-21,2023-12-16,3,12594.73,4198.243333333333,3,86,2.427937915742794,20386.148337028826,12594.73
C000898,2023-02-02,2023-11-03,8,15309.210000000001,1913.6512500000001,8,274,4.569640062597809,17489.394835680752,15309.210000000001
C000899,2023-01-01,2023-12-28,6,12365.109999999999,2060.8516666666665,6,361,3.0165289256198347,12433.23732782369,12365.109999999999
C000900,2023-02-15,2023-09-18,2,8123.4,4061.7,2,215,1.2586206896551724,10224.279310344828,8123.4
C000901,2023-01-01,2023-10-01,4,6650.650000000001,1662.6625000000001,4,273,2.288401253918495,7609.6778996865205,6650.650000000001
C000902,2023-06-10,2023-11-18,3,2785.7,928.5666666666666,3,161,2.0817490494296575,3866.085551330798,2785.7
C000903,2023-01-28,2023-07-31,3,4894.79,1631.5966666666666,3,184,1.9945355191256828,6508.555009107467,4894.79
C000904,2023-02-12,2023-12-11,4,9200.099999999999,2300.0249999999996,4,302,2.188905547226387,10069.07496251874,9200.099999999999
C000905,2023-03-22,2023-11-06,7,11723.51,1674.787142857143,7,229,4.301346801346801,14407.680639730639,11723.51
C000906,2023-02-01,2023-11-17,5,13882.02,2776.404,5,289,2.790519877675841,15495.221100917432,13882.02
C000907,2023-02-14,2023-11-28,2,1514.59,757.295,2,287,1.1196319018404908,1695.7832822085888,1514.59
C000908,2023-01-16,2023-12-12,8,17547.11,2193.38875,8,330,4.201438848920863,18430.77741007194,17547.11
C000909,2023-04-10,2023-11-17,5,12805.4,2561.08,5,221,3.1143344709897613,15952.119453924915,12805.4
C000910,2023-01-31,2023-10-11,6,7324.82,1220.8033333333333,6,253,3.5436893203883497,8652.295469255663,7324.82
C000911,2023-05-09,2023-11-08,3,4200.9,1400.3,3,183,1.9981751824817517,5596.089416058394,4200.9
C000912,2023-04-14,2023-11-26,10,30265.59,3026.559,10,226,6.175972927241963,37383.89289340102,30265.59
C000913,2023-01-08,2023-11-17,5,10367.43,2073.486,5,313,2.691740412979351,11162.572123893804,10367.43
C000914,2023-02-13,2023-08-19,3,6254.6,2084.866666666667,3,187,1.983695652173913,8271.481884057972,6254.6
C000915,2023-05-22,2023-10-11,4,2541.1800000000003,635.2950000000001,4,142,2.8796844181459567,3658.8982248520715,2541.1800000000003
C000916,2023-02-01,2023-10-14,5,4456.95,891.39,5,255,2.943548387096774,5247.699193548387,4456.95
C000917,2023-01-29,2023-09-25,7,12302.56,1757.5085714285713,7,239,4.230132450331126,14868.988079470198,12302.56
C000918,2023-05-04,2023-11-29,7,11405.8,1629.3999999999999,7,209,4.451219512195122,14505.634146341463,11405.8
C000919,2023-03-12,2023-12-13,3,5624.93,1874.9766666666667,3,276,1.7082683307332294,6405.926521060843,5624.93
C000920,2023-01-28,2023-12-29,7,11217.16,1602.4514285714286,7,335,3.65,11697.895428571428,11217.16
C000921,2023-02-24,2023-11-29,6,9051.91,1508.6516666666666,6,278,3.405909797822706,10276.66298600311,9051.91
C000922,2023-03-29,2023-12-22,8,12512.31,1564.03875,8,268,4.612954186413901,14429.67819905213,12512.31
C000923,2023-04-10,2023-12-03,4,11246.380000000001,2811.5950000000003,4,237,2.4252491694352156,13637.636877076411,11246.380000000001
C000924,2023-02-08,2023-10-11,3,1923.35,641.1166666666667,3,245,1.7950819672131146,2301.7139344262296,1923.35
C000925,2023-03-06,2023-07-09,2,1405.03,702.515,2,125,1.4897959183673468,2093.207959183673,1405.03
C000926,2023-10-14,2023-11-15,2,6691.73,3345.865,2,32,1.8387909319899243,12304.692443324935,6691.73
C000927,2023-08-04,2023-09-25,3,3360.8399999999997,1120.28,3,52,2.6258992805755392,5883.48489208633,3360.8399999999997
C000928,2023-08-11,2023-09-11,2,6680.360000000001,3340.1800000000003,2,31,1.8434343434343434,12314.805050505052,6680.360000000001
C000929,2023-02-22,2023-10-04,2,820.8100000000001,410.40500000000003,2,224,1.2393887945670627,1017.3027164685908,820.8100000000001
C000930,2023-01-27,2023-11-30,5,5846.82,1169.364,5,307,2.7157738095238098,6351.456250000001,5846.82
C000931,2023-01-11,2023-12-14,7,16973.920000000002,2424.8457142857146,7,337,3.63960113960114,17650.942450142455,16973.920000000002
C000932,2023-07-11,2023-12-19,4,8394.029999999999,2098.5074999999997,4,161,2.7756653992395437,11649.509315589352,8394.029999999999
C000933,2023-03-10,2023-09-13,6,11940.53,1990.0883333333334,6,187,3.967391304347826,15790.91829710145,11940.53
C000934,2023-01-02,2023-11-18,5,10361.36,2072.272,5,320,2.664233576642336,11042.033284671534,10361.36
C000935,2023-01-04,2023-12-05,6,10133.630000000001,1688.9383333333335,6,335,3.1285714285714286,10567.92842857143,10133.630000000001
C000936,2023-01-07,2023-09-05,6,9075.85,1512.6416666666667,6,241,3.6138613861386135,10932.954620462046,9075.85
C000937,2023-01-03,2023-11-11,5,14675.9,2935.18,5,312,2.6957163958641064,15824.825701624815,14675.9
C000938,2023-04-23,2023-08-18,2,1841.3,920.65,2,117,1.5145228215767634,2788.6908713692947,1841.3
C000939,2023-01-14,2023-11-13,6,18603.510000000002,3100.5850000000005,6,303,3.2784431137724552,20330.18308383234,18603.510000000002
C000940,2023-02-21,2023-12-10,7,10682.18,1526.0257142857142,7,292,3.888888888888889,11869.088888888888,10682.18
C000941,2023-01-03,2023-11-13,8,19467.05,2433.38125,8,314,4.300441826215022,20929.229013254786,19467.05
C000942,2023-05-07,2023-12-07,3,953.6,317.8666666666667,3,214,1.8911917098445596,1202.2936096718481,953.6
C000943,2023-01-25,2023-10-28,5,4798.43,959.686,5,276,2.847113884555382,5464.670670826833,4798.43
C000944,2023-04-20,2023-12-08,6,12351.08,2058.5133333333333,6,232,3.6683417085427132,15102.660636515911,12351.08
C000945,2023-02-02,2023-11-21,8,17430.68,2178.835,8,292,4.444444444444445,19367.422222222223,17430.68
C000946,2023-06-22,2023-12-20,4,8374.0,2093.5,4,181,2.673992673992674,11196.007326007326,8374.0
C000947,2023-03-24,2023-10-23,6,12016.119999999999,2002.6866666666665,6,213,3.7889273356401385,15176.068512110725,12016.119999999999
C000948,2023-03-10,2023-12-08,5,14819.18,2963.8360000000002,5,273,2.860501567398119,16956.115047021944,14819.18
C000949,2023-01-16,2023-12-16,10,15223.25,1522.325,10,334,5.221745350500715,15898.386981402002,15223.25
C000950,2023-02-02,2023-12-17,4,10770.970000000001,2692.7425000000003,4,318,2.1376281112737923,11512.16412884334,10770.970000000001
C000951,2023-09-06,2023-09-06,1,1332.81,1332.81,1,0,1.0,2665.62,1332.81
C000952,2023-02-11,2023-11-12,5,7231.24,1446.248,5,274,2.856025039123631,8261.041001564947,7231.24
C000953,2023-03-09,2023-12-18,5,4713.66,942.732,5,284,2.8120184899845917,5301.959630200308,4713.66
C000954,2023-02-16,2023-07-26,4,5582.62,1395.655,4,160,2.780952380952381,7762.50019047619,5582.62
