user_id,course_id,course_category,watch_duration_minutes,quiz_score,is_completed,registration_date,last_activity_date
USER_004997,COURSE_00028,职业技能,66.43,87.87,0,2024-01-01,2026-04-15
USER_003635,COURSE_00035,产品设计,131.16,87.87,1,2024-06-26,2026-03-27
USER_002828,COURSE_00125,市场营销,60.32,77.71,0,2024-08-09,2026-03-26
USER_002218,COURSE_00138,语言学习,37.2,51.83,0,2024-08-09,2026-04-12
USER_003540,COURSE_00065,数据科学,146.17,91.75,1,2024-03-15,2026-04-09
USER_001038,COURSE_00042,语言学习,41.58,84.37,1,2024-03-07,2026-03-18
USER_004384,COURSE_00085,语言学习,56.08,64.74,1,2024-04-30,2026-04-06
USER_003979,COURSE_00137,人工智能,82.95,83.59,1,2024-01-08,2026-03-25
USER_002962,COURSE_00188,产品设计,52.17,95.87,0,2024-05-24,2026-03-26
USER_003227,COURSE_00111,职业技能,55.72,81.38,1,2024-05-29,2026-03-18
USER_001099,COURSE_00015,市场营销,29.14,61.4,1,2024-09-21,2026-03-18
USER_002325,COURSE_00185,人工智能,146.75,55.03,1,2024-07-17,2026-03-31
USER_000940,COURSE_00069,编程开发,137.38,84.73,1,2024-11-04,2026-04-09
USER_003717,COURSE_00105,编程开发,165.59,80.97,1,2024-10-01,2026-04-12
USER_003415,COURSE_00150,职业技能,11.7,93.71,1,2024-03-19,2026-03-29
USER_001449,COURSE_00064,人工智能,117.78,70.96,1,2024-11-28,2026-03-21
USER_000571,COURSE_00041,数据科学,141.06,74.31,1,2024-01-20,2026-04-13
USER_002905,COURSE_00071,职业技能,82.08,93.15,1,2024-11-10,2026-03-28
USER_002506,COURSE_00056,人工智能,96.6,48.24,0,2024-10-23,2026-04-11
USER_000918,COURSE_00151,人工智能,87.06,96.51,0,2024-04-11,2026-04-10
USER_001875,COURSE_00025,产品设计,55.07,92.4,1,2024-06-17,2026-04-10
USER_004929,COURSE_00105,职业技能,97.31,100.0,1,2024-01-31,2026-04-01
USER_001679,COURSE_00134,编程开发,148.0,52.1,1,2024-05-14,2026-03-26
USER_000616,COURSE_00119,编程开发,104.24,87.9,1,2024-07-01,2026-04-06
USER_004502,COURSE_00162,市场营销,67.99,96.97,0,2024-11-24,2026-03-18
USER_001750,COURSE_00191,语言学习,59.97,100.0,0,2024-07-14,2026-04-14
USER_003826,COURSE_00009,职业技能,73.24,95.08,1,2024-04-29,2026-04-16
USER_004189,COURSE_00060,人工智能,121.88,79.49,0,2024-04-24,2026-04-04
USER_002478,COURSE_00125,职业技能,80.21,93.73,1,2024-10-05,2026-03-29
USER_004750,COURSE_00049,人工智能,131.03,95.46,1,2024-02-06,2026-04-01
USER_003506,COURSE_00051,数据科学,152.86,54.22,0,2024-07-25,2026-04-08
USER_003476,COURSE_00188,职业技能,65.06,69.34,0,2024-04-15,2026-03-22
USER_004530,COURSE_00070,商业管理,84.42,73.84,0,2024-11-04,2026-04-11
USER_001136,COURSE_00037,商业管理,78.7,79.42,0,2024-12-15,2026-03-25
USER_004001,COURSE_00031,编程开发,117.51,100.0,0,2024-05-26,2026-04-05
USER_000375,COURSE_00169,数据科学,190.83,80.8,0,2024-10-16,2026-03-27
USER_000207,COURSE_00062,产品设计,51.23,96.13,1,2024-12-06,2026-04-14
USER_004876,COURSE_00093,市场营销,49.55,47.96,1,2024-04-08,2026-04-07
USER_001320,COURSE_00186,数据科学,143.01,60.02,1,2024-02-27,2026-03-29
USER_001142,COURSE_00014,编程开发,106.26,69.01,1,2024-04-17,2026-03-19
USER_004628,COURSE_00164,产品设计,75.57,64.39,1,2024-02-25,2026-03-24
USER_002691,COURSE_00164,人工智能,130.79,79.61,0,2024-08-23,2026-03-24
USER_003256,COURSE_00079,产品设计,76.73,86.75,1,2024-01-05,2026-04-12
USER_000090,COURSE_00008,语言学习,62.9,86.38,1,2024-05-25,2026-03-22
USER_004109,COURSE_00154,职业技能,62.85,82.03,1,2024-06-29,2026-03-26
USER_003021,COURSE_00036,数据科学,110.61,55.33,1,2024-06-17,2026-04-08
USER_001858,COURSE_00048,编程开发,130.4,78.64,0,2024-10-08,2026-03-23
USER_000805,COURSE_00085,数据科学,191.74,99.87,0,2024-01-05,2026-03-23
USER_000945,COURSE_00028,人工智能,112.98,49.93,1,2024-05-17,2026-03-25
USER_002790,COURSE_00196,商业管理,108.62,80.64,1,2024-12-17,2026-04-02
USER_003876,COURSE_00190,人工智能,132.06,79.92,1,2024-09-02,2026-03-29
USER_001611,COURSE_00051,编程开发,119.73,85.6,1,2024-06-12,2026-03-30
USER_002924,COURSE_00104,语言学习,86.88,66.96,1,2024-08-26,2026-03-18
USER_003883,COURSE_00170,市场营销,47.04,69.22,1,2024-06-15,2026-04-10
USER_003222,COURSE_00101,职业技能,107.61,76.17,0,2024-04-25,2026-04-13
USER_004392,COURSE_00029,职业技能,100.71,82.9,1,2024-02-16,2026-03-31
USER_004736,COURSE_00127,产品设计,157.41,60.33,0,2024-08-25,2026-03-19
USER_002388,COURSE_00082,产品设计,81.32,100.0,0,2024-01-24,2026-03-19
USER_004724,COURSE_00010,人工智能,89.33,100.0,1,2024-10-18,2026-03-19
USER_000942,COURSE_00106,数据科学,160.52,82.57,1,2024-11-01,2026-03-24
USER_004926,COURSE_00167,商业管理,112.19,100.0,1,2024-10-07,2026-04-15
USER_002567,COURSE_00001,数据科学,108.97,68.05,1,2024-12-12,2026-04-07
USER_000976,COURSE_00039,语言学习,97.4,91.18,1,2024-01-04,2026-03-25
USER_000955,COURSE_00021,市场营销,82.05,78.34,0,2024-09-29,2026-03-22
USER_001263,COURSE_00065,职业技能,92.29,87.38,1,2024-04-30,2026-04-10
USER_000944,COURSE_00015,数据科学,125.85,69.16,1,2024-11-01,2026-03-20
USER_002203,COURSE_00132,职业技能,81.92,79.5,0,2024-11-25,2026-04-07
USER_003328,COURSE_00188,产品设计,66.77,72.97,0,2024-09-08,2026-04-02
USER_004275,COURSE_00061,职业技能,67.31,75.08,1,2024-02-12,2026-03-29
USER_002260,COURSE_00148,商业管理,128.84,100.0,1,2024-06-14,2026-03-21
USER_001829,COURSE_00138,职业技能,109.79,74.69,1,2024-09-22,2026-04-15
USER_001258,COURSE_00087,数据科学,194.38,62.59,1,2024-05-14,2026-03-29
USER_000465,COURSE_00105,商业管理,61.78,66.71,1,2024-06-07,2026-03-29
USER_003295,COURSE_00034,职业技能,61.32,81.11,1,2024-05-22,2026-04-09
USER_001231,COURSE_00124,市场营销,20.2,81.09,1,2024-09-28,2026-04-01
USER_002655,COURSE_00110,产品设计,63.68,86.82,1,2024-02-06,2026-03-22
USER_000885,COURSE_00176,职业技能,71.1,76.55,1,2024-10-28,2026-04-08
USER_003806,COURSE_00033,商业管理,126.55,74.4,1,2024-08-12,2026-04-06
USER_003857,COURSE_00098,数据科学,104.17,81.07,1,2024-04-23,2026-03-27
USER_003136,COURSE_00061,产品设计,95.19,62.0,1,2024-08-19,2026-04-08
USER_000925,COURSE_00010,人工智能,117.67,76.78,1,2024-09-13,2026-04-12
USER_004590,COURSE_00182,人工智能,99.93,51.83,0,2024-03-28,2026-04-16
USER_001547,COURSE_00084,语言学习,55.44,100.0,0,2024-01-02,2026-04-09
USER_001095,COURSE_00065,人工智能,82.17,54.05,1,2024-04-03,2026-03-23
USER_002412,COURSE_00077,数据科学,200.88,62.95,1,2024-07-26,2026-04-15
USER_002618,COURSE_00001,市场营销,51.08,100.0,1,2024-11-10,2026-03-31
USER_000763,COURSE_00133,产品设计,94.34,94.42,0,2024-07-29,2026-03-22
USER_002324,COURSE_00080,商业管理,61.67,59.68,1,2024-11-28,2026-03-24
USER_004146,COURSE_00015,编程开发,77.85,85.75,1,2024-10-28,2026-04-04
USER_002776,COURSE_00028,人工智能,71.7,81.31,0,2024-09-12,2026-04-11
USER_004660,COURSE_00023,人工智能,86.0,83.47,1,2024-09-04,2026-04-05
USER_004879,COURSE_00109,编程开发,149.57,70.38,1,2024-07-24,2026-04-05
USER_003156,COURSE_00107,商业管理,96.4,100.0,0,2024-10-16,2026-03-27
USER_003971,COURSE_00145,商业管理,56.08,49.74,0,2024-02-14,2026-03-28
USER_002041,COURSE_00113,编程开发,74.13,68.41,1,2024-04-05,2026-04-04
USER_000584,COURSE_00098,商业管理,89.64,89.14,1,2024-07-05,2026-04-03
USER_004332,COURSE_00141,数据科学,99.94,71.02,0,2024-08-01,2026-03-30
USER_002104,COURSE_00142,商业管理,108.85,83.24,0,2024-09-18,2026-04-02
USER_001943,COURSE_00139,产品设计,102.15,92.79,1,2024-03-15,2026-03-28
USER_004456,COURSE_00028,商业管理,111.99,100.0,0,2024-04-15,2026-03-18
USER_000110,COURSE_00042,职业技能,52.4,85.94,1,2024-11-20,2026-03-27
USER_000192,COURSE_00099,职业技能,88.21,61.74,1,2024-03-13,2026-03-22
USER_000904,COURSE_00061,人工智能,146.16,64.16,0,2024-03-08,2026-04-10
USER_000862,COURSE_00123,市场营销,68.85,71.3,0,2024-10-21,2026-03-31
USER_001084,COURSE_00064,数据科学,158.26,83.46,0,2024-06-23,2026-04-02
USER_000650,COURSE_00031,数据科学,153.94,82.59,1,2024-09-15,2026-04-16
USER_004135,COURSE_00081,商业管理,87.29,100.0,0,2024-07-21,2026-03-18
USER_003612,COURSE_00010,市场营销,78.98,80.64,1,2024-03-09,2026-03-23
USER_000637,COURSE_00008,市场营销,39.79,100.0,0,2024-11-02,2026-04-08
USER_001037,COURSE_00149,语言学习,72.88,94.86,0,2024-09-01,2026-03-30
USER_004132,COURSE_00059,市场营销,57.79,100.0,0,2024-01-26,2026-03-22
USER_002149,COURSE_00178,商业管理,108.01,77.22,1,2024-10-01,2026-04-16
USER_003866,COURSE_00197,商业管理,86.36,86.38,1,2024-01-21,2026-04-03
USER_003158,COURSE_00198,编程开发,129.97,100.0,1,2024-10-02,2026-04-16
USER_003588,COURSE_00030,人工智能,203.27,71.67,1,2024-08-08,2026-04-02
USER_003295,COURSE_00145,职业技能,35.72,86.47,0,2024-02-23,2026-03-25
USER_004262,COURSE_00020,语言学习,38.1,100.0,1,2024-04-21,2026-03-25
USER_002431,COURSE_00048,商业管理,60.07,87.22,1,2024-10-22,2026-04-11
USER_001880,COURSE_00130,编程开发,106.7,52.13,0,2024-07-16,2026-04-09
USER_003967,COURSE_00037,语言学习,42.11,97.65,1,2024-02-23,2026-04-14
USER_003714,COURSE_00129,人工智能,158.47,52.72,1,2024-11-05,2026-03-20
USER_004127,COURSE_00132,语言学习,24.1,80.94,1,2024-10-19,2026-03-31
USER_004107,COURSE_00100,编程开发,143.11,44.07,0,2024-06-13,2026-03-20
USER_002012,COURSE_00054,产品设计,144.96,75.05,1,2024-12-16,2026-03-30
USER_003374,COURSE_00122,职业技能,60.01,76.15,0,2024-04-02,2026-04-09
USER_002144,COURSE_00025,商业管理,41.52,87.9,1,2024-01-24,2026-03-24
USER_002501,COURSE_00131,职业技能,111.73,73.43,1,2024-10-19,2026-04-01
USER_004582,COURSE_00009,人工智能,154.66,79.91,1,2024-11-11,2026-03-22
USER_001290,COURSE_00034,数据科学,64.61,64.77,0,2024-11-17,2026-04-03
USER_001448,COURSE_00043,人工智能,117.45,,0,2024-01-29,2026-04-01
USER_003200,COURSE_00074,人工智能,189.02,74.64,0,2024-11-14,2026-03-31
USER_001944,COURSE_00094,人工智能,51.37,49.23,1,2024-02-19,2026-03-27
USER_003184,COURSE_00022,产品设计,71.75,94.02,1,2024-11-01,2026-04-06
USER_003217,COURSE_00070,商业管理,135.41,88.54,0,2024-08-17,2026-03-23
USER_003137,COURSE_00130,编程开发,113.41,76.27,1,2024-11-15,2026-04-10
USER_003319,COURSE_00094,商业管理,600.0,93.06,1,2024-01-14,2026-03-22
USER_002783,COURSE_00194,数据科学,118.64,86.66,0,2024-04-17,2026-04-05
USER_000991,COURSE_00032,编程开发,142.04,83.95,1,2024-09-13,2026-04-08
USER_004921,COURSE_00106,语言学习,66.48,85.37,1,2024-03-27,2026-04-14
USER_002154,COURSE_00144,语言学习,46.78,98.84,1,2024-06-20,2026-04-13
USER_000226,COURSE_00001,语言学习,45.35,82.31,0,2024-03-12,2026-04-16
USER_000777,COURSE_00072,编程开发,86.66,100.0,1,2024-02-25,2026-04-10
USER_002838,COURSE_00176,市场营销,37.32,73.94,0,2024-07-21,2026-04-06
USER_000688,COURSE_00050,产品设计,125.01,100.0,1,2024-08-01,2026-03-21
USER_000530,COURSE_00141,市场营销,68.84,65.64,1,2024-02-10,2026-03-30
USER_003443,COURSE_00015,商业管理,92.91,59.49,1,2024-03-18,2026-03-30
USER_002154,COURSE_00053,语言学习,80.04,79.45,1,2024-10-08,2026-03-20
USER_001295,COURSE_00172,产品设计,61.15,67.87,0,2024-10-08,2026-04-11
USER_001527,COURSE_00008,编程开发,110.65,67.86,0,2024-12-07,2026-03-26
USER_004775,COURSE_00074,语言学习,100.36,100.0,1,2024-02-25,2026-04-10
USER_002897,COURSE_00046,编程开发,87.6,71.81,1,2024-02-17,2026-04-07
USER_003104,COURSE_00069,产品设计,59.17,70.3,1,2024-10-12,2026-04-08
USER_002441,COURSE_00114,编程开发,91.47,80.63,0,2024-06-23,2026-04-10
USER_004136,COURSE_00147,编程开发,170.92,76.61,1,2024-12-28,2026-03-22
USER_003803,COURSE_00166,数据科学,107.14,57.93,1,2024-04-04,2026-03-20
USER_000845,COURSE_00123,商业管理,54.97,98.5,0,2024-06-08,2026-03-29
USER_000447,COURSE_00139,市场营销,63.94,85.52,1,2024-11-09,2026-04-02
USER_003916,COURSE_00117,职业技能,90.96,76.41,1,2024-11-14,2026-03-27
USER_003110,COURSE_00043,市场营销,16.63,73.53,0,2024-12-03,2026-04-01
USER_001235,COURSE_00020,市场营销,77.49,94.16,0,2024-07-24,2026-04-06
USER_000227,COURSE_00148,人工智能,157.09,71.88,1,2024-06-08,2026-03-31
USER_004144,COURSE_00021,数据科学,167.03,67.55,1,2024-06-15,2026-04-01
USER_002960,COURSE_00082,职业技能,87.74,73.91,1,2024-08-03,2026-04-04
USER_001831,COURSE_00057,语言学习,88.53,84.12,1,2024-11-15,2026-04-09
USER_003780,COURSE_00178,语言学习,97.77,87.21,1,2024-02-01,2026-03-31
USER_000187,COURSE_00074,语言学习,24.0,90.65,1,2024-12-02,2026-04-05
USER_002878,COURSE_00098,市场营销,35.8,92.47,1,2024-10-02,2026-04-03
USER_002536,COURSE_00154,商业管理,,62.13,1,2024-12-24,2026-04-01
USER_001933,COURSE_00158,市场营销,40.29,64.25,0,2024-07-29,2026-03-19
USER_002925,COURSE_00110,职业技能,68.21,79.92,1,2024-09-25,2026-04-15
USER_000849,COURSE_00115,商业管理,66.56,91.85,0,2024-08-15,2026-04-11
USER_002033,COURSE_00159,数据科学,113.91,62.45,1,2024-04-17,2026-04-13
USER_001253,COURSE_00042,商业管理,159.28,84.0,1,2024-05-11,2026-04-09
USER_001882,COURSE_00068,职业技能,36.17,60.31,0,2024-04-04,2026-04-15
USER_000270,COURSE_00189,编程开发,145.43,59.9,1,2024-03-31,2026-04-04
USER_001631,COURSE_00189,市场营销,106.71,86.23,0,2024-05-14,2026-04-14
USER_004406,COURSE_00070,语言学习,62.57,100.0,0,2024-04-27,2026-03-25
USER_003204,COURSE_00078,编程开发,98.8,90.33,1,2024-05-28,2026-04-04
USER_001575,COURSE_00196,市场营销,73.87,74.79,1,2024-06-21,2026-03-28
USER_002893,COURSE_00090,产品设计,49.27,89.33,1,2024-10-20,2026-03-31
USER_001696,COURSE_00111,人工智能,142.1,70.73,1,2024-02-29,2026-04-04
USER_003259,COURSE_00112,市场营销,10.27,95.23,0,2024-05-25,2026-04-06
USER_003263,COURSE_00103,产品设计,87.65,89.21,1,2024-03-23,2026-03-21
USER_001446,COURSE_00145,职业技能,19.76,64.8,0,2024-08-06,2026-04-15
USER_000220,COURSE_00019,数据科学,158.41,70.33,0,2024-02-06,2026-04-12
USER_000053,COURSE_00179,产品设计,104.58,68.65,0,2024-08-11,2026-03-23
USER_001758,COURSE_00070,数据科学,107.03,69.72,1,2024-09-06,2026-03-22
USER_001667,COURSE_00063,市场营销,5.0,82.6,1,2024-08-16,2026-04-01
USER_002786,COURSE_00075,数据科学,234.68,80.68,0,2024-09-16,2026-04-08
USER_000720,COURSE_00158,产品设计,61.56,92.49,0,2024-09-07,2026-03-27
USER_000406,COURSE_00153,商业管理,107.49,65.84,1,2024-06-10,2026-04-16
USER_002295,COURSE_00104,人工智能,135.98,65.17,1,2024-08-29,2026-03-26
USER_000072,COURSE_00075,编程开发,101.44,79.24,1,2024-08-07,2026-03-21
USER_002054,COURSE_00128,编程开发,106.31,36.92,1,2024-09-02,2026-04-13
USER_001230,COURSE_00199,人工智能,,75.16,1,2024-05-15,2026-04-10
USER_001568,COURSE_00154,语言学习,45.53,84.19,1,2024-10-17,2026-04-08
USER_003683,COURSE_00056,编程开发,116.06,62.74,0,2024-08-27,2026-04-14
USER_002954,COURSE_00022,职业技能,22.98,88.43,0,2024-08-01,2026-03-27
USER_004483,COURSE_00089,市场营销,38.16,74.33,1,2024-06-08,2026-03-24
USER_000699,COURSE_00019,语言学习,61.29,92.7,1,2024-07-16,2026-04-07
USER_000827,COURSE_00159,市场营销,34.61,85.32,1,2024-12-16,2026-03-26
USER_000349,COURSE_00026,产品设计,69.71,42.25,0,2024-02-14,2026-03-22
USER_003909,COURSE_00170,职业技能,50.63,100.0,1,2024-08-22,2026-04-09
USER_000308,COURSE_00169,产品设计,91.05,80.76,1,2024-04-09,2026-04-15
USER_003417,COURSE_00023,语言学习,70.65,71.19,0,2024-12-12,2026-03-22
USER_002335,COURSE_00047,语言学习,42.79,86.21,0,2024-07-14,2026-03-31
USER_004862,COURSE_00013,职业技能,100.57,95.44,1,2024-12-23,2026-03-31
USER_004821,COURSE_00066,职业技能,79.09,100.0,0,2024-12-25,2026-03-19
USER_002810,COURSE_00194,语言学习,83.34,94.7,1,2024-02-16,2026-04-01
USER_003559,COURSE_00144,语言学习,55.61,53.55,1,2024-02-06,2026-03-21
USER_004479,COURSE_00073,数据科学,149.86,66.53,1,2024-03-18,2026-04-06
USER_003478,COURSE_00156,商业管理,97.29,80.14,1,2024-11-15,2026-03-21
USER_004621,COURSE_00077,语言学习,24.84,90.57,0,2024-07-30,2026-04-09
USER_002687,COURSE_00163,职业技能,91.98,80.01,1,2024-12-23,2026-03-31
USER_002986,COURSE_00169,商业管理,125.84,100.0,1,2024-01-28,2026-03-22
USER_000276,COURSE_00031,语言学习,52.91,92.28,1,2024-03-19,2026-04-16
USER_002548,COURSE_00085,产品设计,120.86,74.21,1,2024-09-16,2026-04-09
USER_002765,COURSE_00160,市场营销,74.86,75.13,1,2024-06-06,2026-04-05
USER_000337,COURSE_00182,商业管理,95.49,75.86,1,2024-12-04,2026-04-05
USER_001974,COURSE_00200,产品设计,97.75,150.0,1,2024-04-07,2026-03-22
USER_002980,COURSE_00059,编程开发,90.43,73.91,0,2024-02-14,2026-04-09
USER_004577,COURSE_00041,职业技能,62.71,100.0,1,2024-04-13,2026-03-24
USER_003969,COURSE_00112,数据科学,86.57,49.29,0,2024-09-24,2026-03-26
USER_000911,COURSE_00194,数据科学,144.21,53.5,1,2024-02-21,2026-03-27
USER_001997,COURSE_00096,市场营销,43.37,100.0,1,2024-11-29,2026-03-28
USER_003130,COURSE_00182,语言学习,39.28,65.46,1,2024-04-04,2026-03-19
USER_004205,COURSE_00168,产品设计,68.12,62.64,0,2024-01-17,2026-04-01
USER_003758,COURSE_00122,编程开发,64.48,70.59,0,2024-07-31,2026-03-23
USER_000328,COURSE_00156,产品设计,129.23,58.49,0,2024-10-30,2026-04-03
USER_001800,COURSE_00165,职业技能,71.23,93.21,0,2024-03-23,2026-03-31
USER_000315,COURSE_00105,职业技能,55.3,96.93,1,2024-05-18,2026-03-22
USER_003546,COURSE_00193,语言学习,95.93,51.55,1,2024-06-20,2026-04-08
USER_001135,COURSE_00074,语言学习,26.85,81.18,0,2024-02-19,2026-03-23
USER_002747,COURSE_00183,职业技能,26.7,74.02,0,2024-09-07,2026-03-28
USER_004877,COURSE_00132,人工智能,98.73,58.64,0,2024-08-08,2026-04-06
USER_001521,COURSE_00099,职业技能,86.64,67.47,1,2024-02-28,2026-04-13
USER_000156,COURSE_00126,产品设计,103.09,78.39,1,2024-04-21,2026-03-28
USER_001725,COURSE_00138,市场营销,94.27,59.44,1,2024-10-17,2026-04-05
USER_003344,COURSE_00175,产品设计,97.51,62.39,1,2024-08-13,2026-04-09
USER_000887,COURSE_00075,数据科学,138.07,75.6,0,2024-04-02,2026-04-16
USER_003074,COURSE_00014,编程开发,125.83,87.09,1,2024-10-25,2026-03-22
USER_002806,COURSE_00038,商业管理,134.35,64.9,1,2024-01-11,2026-04-02
USER_000722,COURSE_00140,市场营销,43.99,91.31,1,2024-05-02,2026-04-10
USER_000913,COURSE_00045,人工智能,88.77,46.12,1,2024-08-23,2026-03-22
USER_003358,COURSE_00145,编程开发,160.99,61.66,1,2024-10-15,2026-04-06
USER_000871,COURSE_00163,编程开发,74.28,84.05,1,2024-09-26,2026-03-29
USER_004109,COURSE_00194,商业管理,77.09,94.77,1,2024-07-29,2026-03-24
USER_000498,COURSE_00075,数据科学,163.72,85.91,1,2024-06-21,2026-04-15
USER_001757,COURSE_00169,数据科学,83.36,74.78,1,2024-04-18,2026-03-25
USER_001118,COURSE_00195,数据科学,132.35,80.64,1,2024-01-11,2026-04-15
USER_003410,COURSE_00029,市场营销,99.12,98.97,1,2024-01-12,2026-03-21
USER_002829,COURSE_00018,产品设计,85.3,92.62,0,2024-07-16,2026-04-15
USER_001648,COURSE_00020,编程开发,99.68,95.42,0,2024-08-28,2026-04-08
USER_002984,COURSE_00014,产品设计,71.07,84.23,1,2024-01-28,2026-04-01
USER_000143,COURSE_00162,产品设计,106.84,68.6,1,2024-01-22,2026-04-15
USER_002762,COURSE_00177,数据科学,132.18,63.68,1,2024-05-08,2026-03-20
USER_003436,COURSE_00054,产品设计,83.86,53.73,1,2024-06-25,2026-03-23
USER_004661,COURSE_00031,编程开发,121.06,,1,2024-01-19,2026-03-28
USER_002432,COURSE_00058,编程开发,84.8,77.93,1,2024-02-10,2026-04-15
USER_004513,COURSE_00104,语言学习,78.07,89.96,0,2024-11-11,2026-03-18
USER_001849,COURSE_00170,人工智能,163.43,89.78,1,2024-05-25,2026-04-14
USER_002697,COURSE_00186,市场营销,78.12,100.0,1,2024-05-04,2026-04-05
USER_001718,COURSE_00128,产品设计,80.05,56.45,1,2024-10-28,2026-04-04
USER_003073,COURSE_00158,市场营销,48.02,93.38,0,2024-11-14,2026-03-30
USER_001068,COURSE_00025,市场营销,45.59,66.12,1,2024-11-27,2026-03-21
USER_002787,COURSE_00191,市场营销,73.01,71.63,0,2024-02-26,2026-04-04
USER_003792,COURSE_00019,商业管理,42.82,100.0,0,2024-09-01,2026-04-14
USER_001289,COURSE_00200,职业技能,64.98,75.61,0,2024-03-27,2026-03-31
USER_003872,COURSE_00136,语言学习,100.92,79.86,1,2024-05-12,2026-03-21
USER_001807,COURSE_00003,市场营销,89.35,98.84,0,2024-05-04,2026-04-14
USER_001505,COURSE_00195,职业技能,85.48,52.82,0,2024-05-21,2026-04-05
USER_003309,COURSE_00086,职业技能,30.81,65.29,0,2024-05-11,2026-03-31
USER_002952,COURSE_00145,语言学习,32.8,61.33,1,2024-11-24,2026-04-05
USER_000072,COURSE_00142,编程开发,53.15,66.24,0,2024-03-17,2026-03-25
USER_001691,COURSE_00009,商业管理,106.85,92.09,1,2024-12-13,2026-03-24
USER_001345,COURSE_00190,产品设计,126.97,58.06,1,2024-01-18,2026-04-14
USER_003304,COURSE_00094,语言学习,72.16,69.91,0,2024-04-01,2026-04-01
USER_003114,COURSE_00149,人工智能,92.96,67.26,0,2024-03-31,2026-03-28
USER_000883,COURSE_00165,职业技能,54.88,77.1,0,2024-05-12,2026-04-05
USER_004235,COURSE_00139,市场营销,87.23,100.0,1,2024-08-10,2026-03-26
USER_002663,COURSE_00020,职业技能,20.06,80.2,1,2024-07-09,2026-04-10
USER_001505,COURSE_00035,商业管理,46.54,81.78,0,2024-01-22,2026-04-13
USER_002464,COURSE_00053,人工智能,156.19,67.96,0,2024-09-17,2026-04-13
USER_002554,COURSE_00175,编程开发,168.64,63.8,1,2024-04-12,2026-03-19
USER_000733,COURSE_00110,编程开发,127.97,48.67,0,2024-02-04,2026-04-03
USER_001749,COURSE_00180,数据科学,107.01,73.85,0,2024-11-14,2026-03-31
USER_003925,COURSE_00136,市场营销,53.95,72.62,1,2024-12-28,2026-03-25
USER_000424,COURSE_00004,数据科学,130.97,88.62,0,2024-03-10,2026-03-23
USER_003479,COURSE_00155,商业管理,38.93,67.43,1,2024-11-13,2026-04-04
USER_001592,COURSE_00172,人工智能,170.05,74.61,0,2024-12-29,2026-04-08
USER_004486,COURSE_00168,职业技能,79.88,100.0,0,2024-08-11,2026-04-05
USER_004438,COURSE_00102,产品设计,78.09,95.75,1,2024-06-20,2026-03-20
USER_004710,COURSE_00047,数据科学,105.11,76.6,0,2024-08-23,2026-03-19
USER_000493,COURSE_00094,编程开发,50.65,50.39,0,2024-08-09,2026-03-26
USER_000192,COURSE_00172,市场营销,75.78,84.78,1,2024-09-08,2026-03-20
USER_000499,COURSE_00048,职业技能,76.23,87.97,1,2024-03-10,2026-03-24
USER_004918,COURSE_00091,人工智能,154.18,93.06,0,2024-08-31,2026-03-23
USER_001257,COURSE_00180,语言学习,74.3,74.54,0,2024-03-23,2026-03-25
USER_001969,COURSE_00084,商业管理,90.05,66.91,0,2024-05-28,2026-04-03
USER_004323,COURSE_00068,商业管理,61.38,73.86,1,2024-02-28,2026-03-22
USER_002187,COURSE_00139,编程开发,172.01,75.36,1,2024-05-24,2026-04-09
USER_000817,COURSE_00125,语言学习,42.21,86.41,1,2024-02-13,2026-03-28
USER_003221,COURSE_00073,商业管理,81.18,70.8,0,2024-10-26,2026-03-18
USER_001474,COURSE_00004,产品设计,84.33,92.81,0,2024-06-09,2026-04-11
USER_001087,COURSE_00076,职业技能,99.24,96.52,0,2024-08-29,2026-03-29
USER_004200,COURSE_00073,市场营销,69.93,72.19,0,2024-11-15,2026-04-16
USER_001875,COURSE_00077,职业技能,51.55,100.0,1,2024-11-10,2026-03-24
USER_000871,COURSE_00048,产品设计,89.84,85.63,1,2024-10-24,2026-04-10
USER_004764,COURSE_00154,商业管理,127.79,79.88,1,2024-10-20,2026-03-28
USER_002043,COURSE_00102,产品设计,112.96,59.66,1,2024-02-16,2026-03-29
USER_000273,COURSE_00106,职业技能,51.29,97.83,1,2024-07-12,2026-04-15
USER_001030,COURSE_00077,商业管理,119.05,65.32,1,2024-09-06,2026-03-21
USER_003219,COURSE_00039,市场营销,44.53,98.77,0,2024-07-06,2026-04-08
USER_004070,COURSE_00058,市场营销,47.68,,1,2024-11-04,2026-03-20
USER_001052,COURSE_00019,语言学习,54.8,56.86,1,2024-04-19,2026-03-21
USER_004034,COURSE_00088,产品设计,140.15,89.5,1,2024-07-11,2026-03-29
USER_001574,COURSE_00113,人工智能,119.94,57.98,0,2024-04-06,2026-03-24
USER_003191,COURSE_00077,语言学习,31.66,69.46,0,2024-07-04,2026-03-28
USER_004389,COURSE_00077,市场营销,105.16,89.45,1,2024-02-13,2026-04-16
USER_003798,COURSE_00186,编程开发,43.67,76.34,1,2024-09-04,2026-04-09
USER_003290,COURSE_00028,商业管理,87.57,72.72,1,2024-01-26,2026-04-08
USER_003748,COURSE_00066,语言学习,101.12,99.34,1,2024-10-21,2026-04-13
USER_002106,COURSE_00010,数据科学,98.52,59.59,0,2024-04-13,2026-04-10
USER_000308,COURSE_00126,人工智能,140.53,74.0,1,2024-02-26,2026-03-21
